,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
440,782630,Khalil Fayad,Central Midfield,"Jun 9, 2004",19,France,Montpellier HSC,"1,72m",right,"Jul 1, 2021",Montpellier HSC B,€4.50m,,,
441,650350,Léo Leroy,Central Midfield,"Feb 14, 2000",23,France,Montpellier HSC,"1,87m",right,"Jul 1, 2020",LB Châteauroux,€1.20m,,,
442,913645,Matéo Loubatières,Central Midfield,"Sep 15, 2003",19,France,SC Bastia,"1,75m",left,"Jul 1, 2022",,€150k,,,
443,127156,Téji Savanier,Attacking Midfield,"Dec 22, 1991",31,France,Montpellier HSC,"1,72m",right,"Oct 19, 2020",Nîmes Olympique,€10.00m,Team captain,,
444,842425,Sacha Delaye,Attacking Midfield,"Apr 23, 2002",21,France,Montpellier HSC,"1,71m",right,"Jul 1, 2022",Montpellier HSC B,€400k,,"Returned after loan spell with Le Puy Foot 43 Auvergne; date: Jun 30, 2023; fee: End of loan",
445,340328,Stephy Mavididi,Left Winger,"May 31, 1998",25,England,Leicester City,"1,82m",right,"Jan 1, 2021",Juventus U23,€6.00m,,,
446,103565,Wahbi Khazri,Left Winger,"Feb 8, 1991",32,Tunisia,Montpellier HSC,"1,76m",right,"Aug 31, 2021",AS Saint-Étienne,€2.50m,,,
447,624920,Béni Makouana,Left Winger,"Sep 28, 2002",20,Congo,Polissya Zhytomyr,"1,82m",right,"Jul 1, 2021",Diables Noirs Brazzaville,€600k,Torn thigh muscle - Return unknown,,
448,286415,Pau López,Goalkeeper,"Dec 13, 1994",28,Spain,Olympique Marseille,"1,89m",left,"Jul 1, 2022",AS Roma,€14.00m,,,
449,199321,Rubén Blanco,Goalkeeper,"Jul 25, 1995",27,Spain,Olympique Marseille,"1,88m",right,"Jul 30, 2023",Celta de Vigo,€4.00m,,"Joined from Celta de Vigo; date: Jul 30, 2023; fee: €1.50m",
450,696600,Simon Ngapandouetnbu,Goalkeeper,"Apr 12, 2003",20,Cameroon,Olympique Marseille,"1,86m",right,"Oct 11, 2019",Olympique de Marseille B,€400k,,,
451,203348,Chancel Mbemba,Centre-Back,"Aug 8, 1994",28,DR Congo,Olympique Marseille,"1,82m",right,"Jul 15, 2022",FC Porto,€20.00m,,,
452,238266,Duje Caleta-Car,Centre-Back,"Sep 17, 1996",26,Croatia,Olympique Lyon,"1,93m",right,"Jul 20, 2018",: Ablöse €19.00m,€11.00m,,,
453,276896,Samuel Gigot,Centre-Back,"Oct 12, 1993",29,France,Olympique Marseille,"1,87m",right,"Jan 29, 2022",: Ablöse €500k,€10.00m,,,
454,575998,Leonardo Balerdi,Centre-Back,"Jan 26, 1999",24,Argentina,Olympique Marseille,"1,87m",right,"Jul 3, 2021",Borussia Dortmund,€10.00m,,,
455,94005,Sead Kolasinac,Centre-Back,"Jun 20, 1993",30,Bosnia-Herzegovina,Atalanta BC,"1,83m",left,"Jan 18, 2022",Arsenal FC,€8.00m,,,
456,708678,Isaak Touré,Centre-Back,"Mar 28, 2003",20,France,FC Lorient,"2,06m",left,"Jul 1, 2022",Le Havre AC,€6.00m,,"Returned after loan spell with AJ Auxerre; date: Jun 30, 2023; fee: End of loan",
457,286384,Eric Bailly,Centre-Back,"Apr 12, 1994",29,Cote d'Ivoire,Villarreal CF,"1,87m",right,"Aug 24, 2022",Manchester United,€5.00m,,,
458,922488,Yakine Said M'Madi,Centre-Back,"Mar 11, 2004",19,Comoros,Olympique de Marseille B,"1,84m",right,"Jul 30, 2022",,€150k,,,
459,535955,Nuno Tavares,Left-Back,"Jan 26, 2000",23,Portugal,Nottingham Forest,"1,83m",left,"Jul 20, 2022",Arsenal FC,€18.00m,,,
460,175639,Jonathan Clauss,Right-Back,"Sep 25, 1992",30,France,Olympique Marseille,"1,78m",right,"Aug 17, 2022",RC Lens,€14.00m,Torn muscle bundle - Return unknown,,
461,649452,Issa Kaboré,Right-Back,"May 12, 2001",22,Burkina Faso,Luton Town,"1,80m",right,"Aug 23, 2021",Manchester City,€7.00m,,,
462,298975,Pol Lirola,Right-Back,"Aug 13, 1997",25,Spain,Frosinone Calcio,"1,83m",right,"Jul 1, 2020",: Ablöse €13.00m,€2.00m,,,
463,485963,Pape Gueye,Defensive Midfield,"Jan 24, 1999",24,Senegal,Olympique Marseille,"1,89m",left,"Jul 1, 2022",Le Havre AC,€10.00m,No eligibility -  - UEFA Europa League,"Returned after loan spell with Sevilla FC; date: Jun 30, 2023; fee: End of loan",
464,655895,Bartuğ Elmaz,Defensive Midfield,"Feb 19, 2003",20,Türkiye,Sivasspor,"1,79m",right,"Jul 1, 2022",Galatasaray,€300k,,,
465,960655,Raimane Daou,Defensive Midfield,"Nov 20, 2004",18,Comoros,Olympique de Marseille B,"1,82m",right,"Sep 3, 2019",,,,,
466,465830,Mattéo Guendouzi,Central Midfield,"Apr 14, 1999",24,France,SS Lazio,"1,85m",right,"Jul 1, 2021",Arsenal FC,€25.00m,,,
467,332889,Valentin Rongier,Central Midfield,"Dec 7, 1994",28,France,Olympique Marseille,"1,72m",right,"Aug 5, 2022",FC Nantes,€22.00m,Team captain; Broken kneecap - Return unknown,,
468,341705,Gerson,Central Midfield,"May 20, 1997",26,Brazil,CR Flamengo,"1,84m",left,"Jan 29, 2023",CR Flamengo,€16.00m,,,
469,164771,Jordan Veretout,Central Midfield,"Mar 1, 1993",30,France,Olympique Marseille,"1,77m",right,"Jul 1, 2023",AS Roma,€16.00m,,,
470,593482,Azzedine Ounahi,Central Midfield,"Apr 19, 2000",23,Morocco,Olympique Marseille,"1,82m",right,"Jul 1, 2023",Angers SCO,€12.00m,,,
471,659271,Esey Gebreyesus,Right Midfield,"Jan 23, 2004",19,Switzerland,FC Aarau,"1,82m",right,"Jul 1, 2023",,€100k,unknown injury - Return unknown,,
472,913495,Emran Soglo,Left Midfield,"Jul 11, 2005",17,England,Olympique Marseille,"1,78m",left,"Jan 30, 2017",Olympique de Marseille B,,,"Internal transfer: Olympique de Marseille B; date: Jul 1, 2023",
473,207877,Ruslan Malinovskyi,Attacking Midfield,"May 4, 1993",30,Ukraine,Genoa CFC,"1,81m",left,"Jan 1, 2023",Atalanta BC,€15.00m,"Hamstring muscle injury - Return expected on Apr 30, 2024","Returned after loan spell with Genoa CFC; date: Jan 30, 2024; fee: End of loan",
474,372711,Amine Harit,Attacking Midfield,"Jun 18, 1997",26,Morocco,Olympique Marseille,"1,80m",right,"Jul 1, 2022",FC Schalke 04,€12.00m,,"Joined from FC Schalke 04; date: Jul 1, 2023; fee: €5.00m",
475,37647,Dimitri Payet,Attacking Midfield,"Mar 29, 1987",36,France,Clube de Regatas Vasco da Gama,"1,75m",right,"Jul 1, 2023",West Ham United,€1.80m,,,
476,708681,Salim Ben Seghir,Left Winger,"Feb 24, 2003",20,France,Neuchâtel Xamax FCS,"1,77m",right,"Jan 31, 2023",Olympique de Marseille B,€500k,,,
477,341647,Cengiz Ünder,Right Winger,"Jul 14, 1997",25,Türkiye,Fenerbahce,"1,73m",left,"Jul 1, 2022",AS Roma,€20.00m,,,
478,1027216,François Mughe,Right Winger,"Jun 16, 2004",19,Cameroon,USL Dunkerque,"1,73m",right,"Jul 20, 2022",Olympique de Marseille B,€300k,,,
479,586853,Vitinha,Centre-Forward,"Mar 15, 2000",23,Portugal,Genoa CFC,"1,78m",right,"Jul 1, 2021",SC Braga,€18.00m,unknown injury - Return unknown,,
480,191891,Arkadiusz Milik,Centre-Forward,"Feb 28, 1994",29,Poland,Juventus FC,"1,86m",left,"Jan 13, 2022",SSC Napoli,€8.00m,"Adductor injury - Return expected on Apr 13, 2024","Returned after loan spell with Juventus FC; date: Jun 30, 2023; fee: End of loan",
481,424784,Luis Suárez,Centre-Forward,"Dec 2, 1997",25,Colombia,UD Almería,"1,81m",right,"Aug 10, 2022",Granada CF,€8.00m,,"Returned after loan spell with UD Almería; date: Jun 30, 2023; fee: End of loan",
482,127202,Matz Sels,Goalkeeper,"Feb 26, 1992",31,Belgium,Nottingham Forest,"1,88m",right,"Jul 26, 2018",Newcastle United,€7.00m,,,
483,77383,Eiji Kawashima,Goalkeeper,"Mar 20, 1983",40,Japan,Júbilo Iwata,"1,85m",right,"Aug 29, 2018",: Ablöse free transfer,€150k,,,
484,743515,Robin Risser,Goalkeeper,"Dec 2, 2004",18,France,Dijon FCO,"1,92m",right,"Jul 1, 2022",Racing Strasbourg U19,€150k,,,
485,838947,Alexandre Pierre,Goalkeeper,"Feb 25, 2001",22,Haiti,RC Strasbourg Alsace,"1,91m",right,"Jul 1, 2021",Racing Strasbourg B,€100k,,,
486,250844,Alexander Djiku,Centre-Back,"Aug 9, 1994",28,Ghana,Fenerbahce,"1,82m",right,"Jul 5, 2019",SM Caen,€8.00m,,,
487,786436,Ismaël Doukouré,Centre-Back,"Jul 24, 2003",19,France,RC Strasbourg Alsace,"1,83m",right,"Jan 29, 2022",Valenciennes FC,€6.00m,,,
488,378953,Gerzino Nyamsi,Centre-Back,"Jan 22, 1997",26,France,Lokomotiv Moscow,"1,94m",right,"Aug 30, 2021",Stade Rennais FC,€5.00m,Torn muscle fiber in the adductor area - Return unknown,,
489,352392,Lucas Perrin,Centre-Back,"Nov 19, 1998",24,France,RC Strasbourg Alsace,"1,88m",right,"Jul 1, 2022",Olympique Marseille,€3.00m,,,
490,60558,Maxime Le Marchand,Centre-Back,"Oct 11, 1989",33,France,Retired,"1,85m",left,"Aug 26, 2021",Fulham FC,€1.00m,,,
491,1029294,Franci Bouebari,Centre-Back,"Sep 12, 2003",19,France,SC Freiburg II,"1,84m",both,"Jan 23, 2023",,€250k,,,
492,206717,Eduard Sobol,Left-Back,"Apr 20, 1995",28,Ukraine,KRC Genk,"1,86m",left,"Jul 1, 2022",Club Brugge KV,€2.50m,,,
493,170961,Thomas Delaine,Left-Back,"Mar 24, 1992",31,France,RC Strasbourg Alsace,"1,80m",left,"Jul 6, 2022",FC Metz,€1.20m,,,
494,667999,Anas Nanah,Left-Back,"Mar 12, 2003",20,Morocco,Union Touarga Sportif,"1,77m",left,"Jan 17, 2023",,€50k,,,
495,460629,Colin Dagba,Right-Back,"Sep 9, 1998",24,France,AJ Auxerre,"1,70m",right,"Jul 23, 2022",Paris Saint-Germain,€4.50m,,,
496,354352,Frédéric Guilbert,Right-Back,"Dec 24, 1994",28,France,RC Strasbourg Alsace,"1,78m",right,"Jul 1, 2021",Aston Villa,€4.50m,,,
497,410185,Ronaël Pierre-Gabriel,Right-Back,"Jun 13, 1998",25,France,GNK Dinamo Zagreb,"1,77m",right,"Jul 1, 2021",1.FSV Mainz 05,€3.50m,,,
498,385817,Karol Fila,Right-Back,"Jun 13, 1998",25,Poland,RC Strasbourg Alsace,"1,83m",right,"Jul 1, 2018",Lechia Gdansk,€900k,Cruciate ligament tear - Return unknown,"Returned after loan spell with SV Zulte Waregem; date: Jun 30, 2023; fee: End of loan",
499,830890,Marvin Senaya,Right-Back,"Jan 28, 2001",22,France,RC Strasbourg Alsace,"1,81m",right,"Jul 1, 2022",Racing Strasbourg B,€900k,,"Returned after loan spell with Rodez AF; date: Jun 30, 2023; fee: End of loan",
500,1029293,Antoine Nuss,Right-Back,"Dec 19, 2003",19,France,SR Colmar,"1,79m",right,"Jul 2, 2019",,€100k,,,
501,372712,Ibrahima Sissoko,Defensive Midfield,"Oct 27, 1997",25,Mali,RC Strasbourg Alsace,"1,93m",right,"Jan 23, 2023",Stade Brestois 29,€6.00m,,,
502,178313,Jean-Eudes Aholou,Defensive Midfield,"Mar 20, 1994",29,Cote d'Ivoire,RC Strasbourg Alsace,"1,86m",left,"Sep 2, 2019",AS Monaco,€2.50m,,,
503,450050,Jean-Ricner Bellegarde,Central Midfield,"Jun 27, 1998",25,France,Wolverhampton Wanderers,"1,72m",right,"Jul 1, 2013",RC Lens,€10.00m,,,
504,174094,Morgan Sanson,Central Midfield,"Aug 18, 1994",28,France,OGC Nice,"1,80m",right,"Jul 1, 2022",Aston Villa,€6.00m,,,
505,125783,Sanjin Prcic,Central Midfield,"Nov 20, 1993",29,Bosnia-Herzegovina,RC Strasbourg Alsace,"1,81m",right,"Jul 1, 2018",Levante UD,€3.00m,,,
506,314940,Dimitri Liénard,Left Midfield,"Feb 13, 1988",35,France,FC Sochaux-Montbéliard,"1,81m",left,"Jul 1, 2021",: Ablöse free transfer,€500k,,,
507,876631,Habib Diarra,Attacking Midfield,"Jan 3, 2004",19,Senegal,RC Strasbourg Alsace,"1,79m",right,"Jul 1, 2023",Racing Strasbourg U19,€10.00m,,,
508,215977,Adrien Thomasson,Attacking Midfield,"Dec 10, 1993",29,France,RC Lens,"1,75m",right,"Jul 1, 2023",: Ablöse free transfer,€6.00m,,,
509,891379,Nordine Kandil,Attacking Midfield,"Oct 31, 2001",21,Morocco,FC Annecy,"1,65m",left,"Oct 5, 2020",Racing Strasbourg B,€400k,,,
510,888823,Jordan Robinand,Attacking Midfield,"Sep 16, 2003",19,France,SO Cholet,"1,80m",left,"Jul 1, 2018",Racing Strasbourg B,€50k,,,
511,628835,Dany Jean,Left Winger,"Nov 28, 2002",20,Haiti,US Avranches,"1,70m",,"Jul 18, 2021",Racing Strasbourg B,€150k,,,
512,886502,Tom Saettel,Left Winger,"Jun 19, 2005",18,France,Racing Strasbourg U19,,right,"Aug 30, 2018",,€150k,,,
513,344888,Habib Diallo,Centre-Forward,"Jun 18, 1995",28,Senegal,Al-Shabab FC,"1,86m",right,"Jan 27, 2023",: Ablöse €10.00m,€18.00m,,,
514,379869,Arthur Desmas,Goalkeeper,"Apr 7, 1994",29,France,Le Havre AC,"1,96m",right,"Jul 1, 2022",Clermont Foot 63,€1.50m,,,
515,60543,Mathieu Gorgelin,Goalkeeper,"Aug 5, 1990",32,France,Le Havre AC,"1,87m",left,"Jul 1, 2019",: Ablöse free transfer,€200k,,,
516,911985,Mohamed Koné,Goalkeeper,"Mar 7, 2002",21,Cote d'Ivoire,USL Dunkerque,"1,86m",right,"Jul 1, 2022",AC Le Havre B,€50k,,,
517,768380,Arouna Sangante,Centre-Back,"Apr 12, 2002",21,Senegal,Le Havre AC,"1,89m",right,"Jul 1, 2021",AC Le Havre B,€5.00m,Team captain,,
518,249636,Gautier Lloris,Centre-Back,"Jul 18, 1995",27,France,Le Havre AC,"1,91m",left,"Jul 12, 2022",AJ Auxerre,€1.50m,,,
519,152651,Terence Kongolo,Centre-Back,"Feb 14, 1994",29,Netherlands,Rapid Vienna,"1,88m",left,"Sep 1, 2022",Fulham FC,€900k,,,
520,639712,Étienne Youté Kinkoué,Centre-Back,"Jan 14, 2002",21,France,Le Havre AC,"1,96m",right,"Jan 11, 2023",Olympiacos Piraeus B,€300k,,,
521,137930,Zakaria Diallo,Centre-Back,"Aug 13, 1986",36,France,Without Club,"1,94m",right,"Jul 26, 2022",NorthEast United FC,€200k,,,
522,855021,Djamal Moussadek,Centre-Back,"Apr 3, 2002",21,Morocco,FC Villefranche-Beaujolais,"1,85m",,"Jul 1, 2022",Le Mans FC,€150k,,,
523,988272,Yoni Gomis,Centre-Back,"Sep 23, 2005",17,France,AC Le Havre B,"1,86m",left,"Jul 1, 2022",,€50k,,,
524,469976,Christopher Operi,Left-Back,"Apr 29, 1997",26,Cote d'Ivoire,Le Havre AC,"1,83m",left,"Jan 30, 2021",KAA Gent,€2.00m,,,
525,593479,Abdelwahed Wahib,Left-Back,"Jan 27, 2000",23,Morocco,US Concarneau,"1,77m",left,"Jul 1, 2022",AC Le Havre B,€400k,Hamstring injury - Return unknown,,
526,951579,Saël Kumbedi,Right-Back,"Mar 26, 2005",18,France,Olympique Lyon,"1,75m",right,"Jul 15, 2022",AC Le Havre U19,€12.00m,,,
527,283127,Oualid El Hajjam,Right-Back,"Feb 19, 1991",32,Morocco,Le Havre AC,"1,81m",right,"Mar 10, 2014",ESTAC Troyes,€1.20m,,,
528,264811,Victor Lekhal,Defensive Midfield,"Feb 27, 1994",29,Algeria,Umm Salal SC,"1,87m",right,"Jul 1, 2020",AC Le Havre B,€2.50m,,,
529,276768,Nolan Mbemba,Defensive Midfield,"Feb 19, 1995",28,Congo,Grenoble Foot 38,"1,81m",right,"Aug 17, 2022",Stade Reims,€500k,,,
530,292820,Aloïs Confais,Defensive Midfield,"Sep 7, 1996",26,France,Le Havre AC,"1,74m",right,"Jul 1, 2022",Olympiakos Nicosia,€300k,,,
531,770436,Simon Ebonog,Midfielder,"Aug 16, 2004",18,France,AC Le Havre B,,right,"Jul 1, 2022",,€50k,,,
532,893674,Aristide Wam,Defensive Midfield,"Feb 18, 2002",21,Cameroon,US Sarre-Union,"1,83m",,"Sep 1, 2022",AC Le Havre B,€50k,,,
533,667967,Yassine Kechta,Central Midfield,"Feb 25, 2002",21,Morocco,Le Havre AC,"1,74m",left,"Jan 6, 2023",AC Le Havre B,€3.50m,,,
534,893675,Amir Richardson,Central Midfield,"Jan 24, 2002",21,Morocco,Stade Reims,"1,97m",left,"Sep 2, 2022",Stade Reims,€3.50m,,,
535,667965,Oussama Targhalline,Central Midfield,"May 20, 2002",21,Morocco,Le Havre AC,"1,86m",right,"Jul 1, 2021",Olympique Marseille,€800k,,,
536,838804,Check Oumar Diakité,Central Midfield,"Dec 5, 2002",20,France,Adanaspor,"1,73m",,"Jul 1, 2020",Paris FC,€700k,Red card suspension -  - 1.Lig,,
537,654412,Abdoullah Ba,Right Midfield,"Jul 31, 2003",19,France,Sunderland AFC,"1,80m",,"Aug 11, 2020",AC Le Havre U19,€2.00m,,,
538,804664,Elies Mahmoud,Right Midfield,"Feb 10, 2001",22,France,FC Stade-Lausanne-Ouchy,"1,71m",right,"Jul 1, 2021",LB Châteauroux B,€800k,,,
539,789091,Mokrane Bentoumi,Attacking Midfield,"Jun 16, 2005",18,France,AC Le Havre B,"1,69m",left,"Jan 23, 2023",,€50k,,,
540,344607,Nabil Alioui,Left Winger,"Feb 18, 1999",24,France,Adana Demirspor,"1,75m",right,"Jul 1, 2021",AS Monaco B,€1.50m,,,
541,622056,Ylan Gomes,Left Winger,"Jul 22, 2002",20,France,AS Nancy-Lorraine B,"1,74m",,"Jul 1, 2020",AC Le Havre B,€250k,,"Returned after loan spell with Paris 13 Atletico; date: Jun 30, 2023; fee: End of loan",
542,770372,Amadou Samoura,Left Winger,"Nov 21, 2003",19,France,AC Le Havre B,,,"Jan 24, 2023",,€50k,,,
543,432772,Samuel Grandsir,Right Winger,"Aug 14, 1996",26,France,Le Havre AC,"1,70m",right,"Oct 31, 2022",Los Angeles Galaxy,€2.00m,,,
544,763182,Josué Casimir,Right Winger,"Sep 24, 2001",21,Guadeloupe,Le Havre AC,"1,78m",right,"Jul 13, 2022",AC Le Havre B,€1.80m,,,
545,238630,Quentin Cornette,Right Winger,"Jan 17, 1994",29,France,Yelimay Semey,"1,72m",right,"Jan 1, 2023",: Ablöse free transfer,€1.00m,,,
546,721746,Nassim Chadli,Right Winger,"Jul 28, 2001",21,Morocco,US Concarneau,"1,81m",left,"Jul 1, 2018",ESTAC Troyes,€400k,Hamstring injury - Return unknown,,
547,986786,Salifou Soumah,Right Winger,"Oct 3, 2003",19,Guinea,Zira FC,,,"Sep 1, 2021",AC Le Havre B,€100k,,,
548,395677,Yann Kitala,Centre-Forward,"Apr 9, 1998",25,DR Congo,Almere City FC,"1,86m",left,"Jan 1, 2024",FC Sochaux-Montbéliard,€900k,,,
549,1028162,Antoine Joujou,Centre-Forward,"Mar 12, 2003",20,France,Le Havre AC,"1,89m",,"Jul 1, 2022",AC Le Havre B,€800k,,,
550,318507,Paul Bernardoni,Goalkeeper,"Apr 18, 1997",26,France,Yverdon Sport FC,"1,93m",left,"Jul 1, 2020",: Ablöse €7.50m,€2.50m,,,
551,418651,Yahia Fofana,Goalkeeper,"Aug 21, 2000",22,Cote d'Ivoire,Angers SCO,"1,94m",right,"Jul 1, 2022",Le Havre AC,€2.00m,,,
552,548347,Melvin Zinga,Goalkeeper,"Mar 16, 2002",21,France,Angers SCO,"1,87m",left,"Jul 1, 2022",Angers SCO B,€100k,,,
553,920218,Théo Borne,Goalkeeper,"Jul 15, 2002",20,France,Clermont Foot 63,"1,91m",right,"Jul 1, 2022",Angers SCO B,€100k,,,
554,198709,Cédric Hountondji,Centre-Back,"Jan 19, 1994",29,Benin,Angers SCO,"1,94m",right,"Jul 18, 2022",Clermont Foot 63,€2.00m,,,
555,179806,Miha Blazic,Centre-Back,"May 8, 1993",30,Slovenia,Lech Poznan,"1,85m",right,"Jul 1, 2022",Ferencvárosi TC,€1.80m,,,
556,804711,Ousmane Camara,Centre-Back,"Mar 6, 2003",20,France,Angers SCO,"1,97m",right,"Aug 16, 2022",Paris FC,€1.50m,,,
557,62351,Abdoulaye Bamba,Centre-Back,"Apr 25, 1990",33,Cote d'Ivoire,Angers SCO,"1,82m",right,"Jan 1, 2017",Without Club,€400k,,,
558,743520,Yacine Gaya,Centre-Back,"Nov 15, 2004",18,Algeria,Angers SCO B,"1,84m",left,"Jul 8, 2020",,€50k,,,
559,807691,Ismaël Dramé,Centre-Back,"May 27, 2001",22,France,SO Cholet,"1,86m",right,"Jan 31, 2023",,,,,
560,1086168,Demba N'Diaye,Centre-Back,"Aug 18, 2005",17,France,Angers SCO B,,right,"Jul 19, 2022",,,,,
561,1086787,Demba N'Diaye,Centre-Back,"Apr 13, 1992",31,France,US Le Pays du Valois,"1,80m",left,"Sep 1, 2022",,,,,
562,296356,Souleyman Doumbia,Left-Back,"Sep 24, 1996",26,Cote d'Ivoire,Standard Liège,"1,83m",left,"Jul 1, 2022",Stade Rennais FC,€2.50m,,,
563,126656,Faouzi Ghoulam,Left-Back,"Feb 1, 1991",32,Algeria,Hatayspor,"1,84m",left,"Jul 1, 2023",Without Club,€900k,,,
564,477834,Ilyes Chetti,Left-Back,"Jan 22, 1995",28,Algeria,Wydad Casablanca,"1,76m",left,"Jul 1, 2022",Esperance Tunis,€400k,,,
565,406008,Yan Valery,Right-Back,"Feb 22, 1999",24,Tunisia,Angers SCO,"1,85m",right,"Jan 6, 2022",Southampton FC,€2.00m,,,
566,422986,Halid Sabanovic,Right-Back,"Aug 22, 1999",23,Bosnia-Herzegovina,Valenciennes FC,"1,82m",right,"Jul 19, 2021",FK Sarajevo,€700k,,,
567,829874,Lilian Raolisoa,Right-Back,"Jun 16, 2000",23,France,Angers SCO,"1,78m",right,"Sep 1, 2022",Angers SCO B,€200k,,"Internal transfer: Angers SCO B; date: Jul 1, 2023",
568,807687,Ali Kalla,Right-Back,"Apr 23, 1998",25,France,Fréjus-Saint-Raphaël FC,"1,72m",right,"Jul 29, 2019",Angers SCO B,€100k,,,
569,245537,Nabil Bentaleb,Defensive Midfield,"Nov 24, 1994",28,Algeria,LOSC Lille,"1,87m",left,"Jul 14, 2021",Without Club,€7.00m,,,
570,395234,Batista Mendy,Defensive Midfield,"Jan 12, 2000",23,France,Trabzonspor,"1,91m",right,"Aug 29, 2019",FC Nantes,€3.00m,,,
571,205503,Ibrahim Amadou,Defensive Midfield,"Apr 6, 1993",30,France,Shanghai Shenhua,"1,83m",right,"Jul 1, 2015",FC Metz,€1.50m,,,
572,650104,Zinédine Ould Khaled,Defensive Midfield,"Jan 14, 2000",23,France,Angers SCO,"1,95m",right,"Jul 1, 2022",Angers SCO B,€200k,,,
573,593482,Azzedine Ounahi,Central Midfield,"Apr 19, 2000",23,Morocco,Olympique Marseille,"1,82m",right,"Jul 1, 2021",US Avranches,€12.00m,,,
574,344575,Antonin Bobichon,Central Midfield,"Sep 14, 1995",27,France,Stade Lavallois,"1,78m",right,"Oct 5, 2020",Nîmes Olympique,€900k,,,
575,214532,Pierrick Capelle,Central Midfield,"Apr 15, 1987",36,France,Angers SCO,"1,81m",left,"Jan 1, 2023",Clermont Foot 63,€250k,Team captain,,
576,807688,Yassin Belkhdim,Central Midfield,"Feb 14, 2002",21,Morocco,Angers SCO B,"1,75m",right,"Jan 29, 2022",,€100k,,,
577,591194,Salim Akkal,Central Midfield,"Feb 17, 2000",23,France,Le Puy Foot 43 Auvergne,,right,"Aug 9, 2018",,€50k,,,
578,592979,Himad Abdelli,Attacking Midfield,"Nov 17, 1999",23,Algeria,Angers SCO,"1,85m",right,"Jul 1, 2022",Le Havre AC,€2.50m,,,
579,680447,Waniss Taïbi,Attacking Midfield,"Mar 7, 2002",21,France,Rodez AF,"1,84m",both,"Jul 13, 2022",Angers SCO B,€500k,,,
580,232271,Sofiane Boufal,Left Winger,"Sep 17, 1993",29,Morocco,Al-Rayyan SC,"1,75m",right,"Jul 23, 2019",Southampton FC,€8.00m,unknown injury - Return unknown,,
581,939964,Jean-Mattéo Bahoya,Left Winger,"May 7, 2005",18,France,Eintracht Frankfurt,"1,80m",right,"Jul 1, 2023",Angers SCO B,€1.50m,,,
582,261963,Marin Jakolis,Left Winger,"Dec 26, 1996",26,Croatia,Melbourne City FC,"1,82m",right,"Jul 1, 2023",HNK Hajduk Split,€600k,,,
583,425400,Farid El Melali,Left Winger,"Jul 13, 1997",25,Algeria,Angers SCO,"1,68m",both,"Jul 1, 2022",Paradou AC,€600k,,,
584,460660,Jason Mbock,Left Winger,"Nov 1, 1999",23,France,US Créteil-Lusitanos,"1,79m",right,"Jul 1, 2022",Angers SCO B,€150k,,,
585,776798,Abdallah Sima,Right Winger,"Jun 17, 2001",22,Senegal,Rangers FC,"1,88m",right,"Sep 10, 2020",Brighton & Hove Albion,€6.00m,,,
586,290593,Sada Thioub,Right Winger,"Jun 1, 1995",28,Senegal,Yelimay Semey,"1,79m",right,"Jul 1, 2023",Nîmes Olympique,€1.20m,,,
587,576033,Doğan Alemdar,Goalkeeper,"Oct 29, 2002",20,Türkiye,ESTAC Troyes,"1,92m",right,"Aug 27, 2021",Kayserispor,€4.00m,,,
588,23951,Steve Mandanda,Goalkeeper,"Mar 28, 1985",38,France,Stade Rennais FC,"1,87m",right,"Jul 6, 2022",Olympique Marseille,€1.00m,Team captain,,
589,693312,Elias Damergy,Goalkeeper,"Oct 17, 2002",20,Tunisia,Without Club,"1,86m",right,"Jul 1, 2022",Stade Rennais FC B,€150k,,,
590,23974,Romain Salin,Goalkeeper,"Jul 29, 1984",38,France,US Fougères,"1,86m",left,"Jul 1, 2019",Sporting CP,€150k,,,
591,368891,Arthur Theate,Centre-Back,"May 25, 2000",23,Belgium,Stade Rennais FC,"1,85m",left,"Jul 29, 2022",Bologna FC 1909,€22.00m,,,
592,730581,Loïc Badé,Centre-Back,"Apr 11, 2000",23,France,Sevilla FC,"1,91m",right,"Jul 5, 2021",RC Lens,€12.00m,Muscle injury - Return unknown,"Returned after loan spell with Sevilla FC; date: Jun 30, 2023; fee: End of loan",
593,711996,Warmed Omari,Centre-Back,"Apr 23, 2000",23,France,Stade Rennais FC,"1,88m",right,"Jul 1, 2021",Stade Rennais FC B,€9.00m,,,
594,297212,Joe Rodon,Centre-Back,"Oct 22, 1997",25,Wales,Leeds United,"1,93m",right,"Aug 1, 2022",Tottenham Hotspur,€7.00m,,,
595,919515,Jeanuël Belocian,Centre-Back,"Feb 17, 2005",18,France,Stade Rennais FC,"1,82m",left,"Jul 1, 2022",Stade Rennais FC U19,€7.00m,,,
596,572326,Christopher Wooh,Centre-Back,"Sep 18, 2001",21,Cameroon,Stade Rennais FC,"1,91m",right,"Sep 1, 2022",RC Lens,€6.00m,,,
597,1004301,Jérémy Jacquet,Centre-Back,"Jul 13, 2005",17,France,Clermont Foot 63,"1,88m",right,"Jan 1, 2024",Stade Rennais FC B,€50k,,,
598,654539,Adrien Truffert,Left-Back,"Nov 20, 2001",21,France,Stade Rennais FC,"1,76m",left,"Jul 1, 2020",Stade Rennais FC B,€18.00m,,,
