"Location";"TimeStamp";"Year";"Month";"MonthDay";"DailyAmount";"Weekday"
"CampusA";"20140408";2014;"4";8;3400;"Sat"
"CampusA";"20140409";2014;"4";9;3450;"Sun"
"CampusA";"20140410";2014;"4";10;2620;"Mon"
"CampusA";"20140411";2014;"4";11;2990;"Tue"
"CampusA";"20140412";2014;"4";12;370;"Wed"
"CampusA";"20140413";2014;"4";13;530;"Thu"
"CampusA";"20140414";2014;"4";14;3170;"Fri"
"CampusA";"20140415";2014;"4";15;2110;"Sat"
"CampusA";"20140416";2014;"4";16;2340;"Sun"
"CampusA";"20140417";2014;"4";17;3040;"Mon"
"CampusA";"20140418";2014;"4";18;2300;"Tue"
"CampusA";"20140419";2014;"4";19;900;"Wed"
"CampusA";"20140420";2014;"4";20;22;"Thu"
"CampusA";"20140421";2014;"4";21;840;"Fri"
"CampusA";"20140422";2014;"4";22;1630;"Sat"
"CampusA";"20140423";2014;"4";23;2540;"Sun"
"CampusA";"20140424";2014;"4";24;2120;"Mon"
"CampusA";"20140425";2014;"4";25;1760;"Tue"
"CampusA";"20140426";2014;"4";26;800;"Wed"
"CampusA";"20140427";2014;"4";27;80;"Thu"
"CampusA";"20140428";2014;"4";28;600;"Fri"
"CampusA";"20140429";2014;"4";29;2010;"Sat"
"CampusA";"20140430";2014;"4";30;1350;"Sun"
"CampusA";"20140501";2014;"5";1;2350;"Mon"
"CampusA";"20140502";2014;"5";2;3340;"Tue"
"CampusA";"20140503";2014;"5";3;1840;"Wed"
"CampusA";"20140504";2014;"5";4;2560;"Thu"
"CampusA";"20140505";2014;"5";5;11;"Fri"
"CampusA";"20140506";2014;"5";6;0;"Sat"
"CampusA";"20140507";2014;"5";7;2250;"Sun"
"CampusA";"20140508";2014;"5";8;5040;"Mon"
"CampusA";"20140509";2014;"5";9;3530;"Tue"
"CampusA";"20140510";2014;"5";10;3160;"Wed"
"CampusA";"20140511";2014;"5";11;2730;"Thu"
"CampusA";"20140512";2014;"5";12;220;"Fri"
"CampusA";"20140513";2014;"5";13;530;"Sat"
"CampusA";"20140514";2014;"5";14;2600;"Sun"
"CampusA";"20140515";2014;"5";15;2280;"Mon"
"CampusA";"20140516";2014;"5";16;3130;"Tue"
"CampusA";"20140517";2014;"5";17;2950;"Wed"
"CampusA";"20140518";2014;"5";18;2260;"Thu"
"CampusA";"20140519";2014;"5";19;560;"Fri"
"CampusA";"20140520";2014;"5";20;17;"Sat"
"CampusA";"20140521";2014;"5";21;770;"Sun"
"CampusA";"20140522";2014;"5";22;1450;"Mon"
"CampusA";"20140523";2014;"5";23;2970;"Tue"
"CampusA";"20140524";2014;"5";24;1620;"Wed"
"CampusA";"20140525";2014;"5";25;2110;"Thu"
"CampusA";"20140526";2014;"5";26;560;"Fri"
"CampusA";"20140527";2014;"5";27;34;"Sat"
"CampusA";"20140528";2014;"5";28;830;"Sun"
"CampusA";"20140529";2014;"5";29;2210;"Mon"
"CampusA";"20140530";2014;"5";30;960;"Tue"
"CampusA";"20140601";2014;"6";1;1870;"Wed"
"CampusA";"20140602";2014;"6";2;3660;"Thu"
"CampusA";"20140603";2014;"6";3;2860;"Fri"
"CampusA";"20140604";2014;"6";4;2150;"Sat"
"CampusA";"20140605";2014;"6";5;13;"Sun"
"CampusA";"20140606";2014;"6";6;0;"Mon"
"CampusA";"20140607";2014;"6";7;2660;"Tue"
"CampusA";"20140608";2014;"6";8;4420;"Wed"
"CampusA";"20140609";2014;"6";9;3200;"Thu"
"CampusA";"20140610";2014;"6";10;3150;"Fri"
"CampusA";"20140611";2014;"6";11;2810;"Sat"
"CampusA";"20140612";2014;"6";12;290;"Sun"
"CampusA";"20140613";2014;"6";13;460;"Mon"
"CampusA";"20140614";2014;"6";14;2440;"Tue"
"CampusA";"20140615";2014;"6";15;1930;"Wed"
"CampusA";"20140616";2014;"6";16;2640;"Thu"
"CampusA";"20140617";2014;"6";17;2840;"Fri"
"CampusA";"20140618";2014;"6";18;2170;"Sat"
"CampusA";"20140619";2014;"6";19;460;"Sun"
"CampusA";"20140620";2014;"6";20;34;"Mon"
"CampusA";"20140621";2014;"6";21;680;"Tue"
"CampusA";"20140622";2014;"6";22;1780;"Wed"
"CampusA";"20140623";2014;"6";23;2060;"Thu"
"CampusA";"20140624";2014;"6";24;2080;"Fri"
"CampusA";"20140625";2014;"6";25;2970;"Sat"
"CampusA";"20140626";2014;"6";26;320;"Sun"
"CampusA";"20140627";2014;"6";27;72;"Mon"
"CampusA";"20140628";2014;"6";28;770;"Tue"
"CampusA";"20140629";2014;"6";29;2180;"Wed"
"CampusA";"20140630";2014;"6";30;1050;"Thu"
"CampusA";"20140701";2014;"7";1;3210;"Fri"
"CampusA";"20140702";2014;"7";2;5700;"Sat"
"CampusA";"20140703";2014;"7";3;2560;"Sun"
"CampusA";"20140704";2014;"7";4;3930;"Mon"
"CampusA";"20140705";2014;"7";5;18;"Tue"
"CampusA";"20140706";2014;"7";6;0;"Wed"
"CampusA";"20140707";2014;"7";7;4090;"Thu"
"CampusA";"20140708";2014;"7";8;6320;"Fri"
"CampusA";"20140709";2014;"7";9;4880;"Sat"
"CampusA";"20140710";2014;"7";10;4380;"Sun"
"CampusA";"20140711";2014;"7";11;4010;"Mon"
"CampusA";"20140712";2014;"7";12;470;"Tue"
"CampusA";"20140713";2014;"7";13;950;"Wed"
"CampusA";"20140714";2014;"7";14;3780;"Thu"
"CampusA";"20140715";2014;"7";15;3640;"Fri"
"CampusA";"20140716";2014;"7";16;3770;"Sat"
"CampusA";"20140717";2014;"7";17;3800;"Sun"
"CampusA";"20140718";2014;"7";18;2780;"Mon"
"CampusA";"20140719";2014;"7";19;760;"Tue"
"CampusA";"20140720";2014;"7";20;146;"Wed"
"CampusA";"20140721";2014;"7";21;1040;"Thu"
"CampusA";"20140722";2014;"7";22;2690;"Fri"
"CampusA";"20140723";2014;"7";23;3910;"Sat"
"CampusA";"20140724";2014;"7";24;2560;"Sun"
"CampusA";"20140725";2014;"7";25;3490;"Mon"
"CampusA";"20140726";2014;"7";26;960;"Tue"
"CampusA";"20140727";2014;"7";27;79;"Wed"
"CampusA";"20140728";2014;"7";28;960;"Thu"
"CampusA";"20140729";2014;"7";29;3010;"Fri"
"CampusA";"20140730";2014;"7";30;2170;"Sat"
"CampusA";"20140801";2014;"8";1;3290;"Sun"
"CampusA";"20140802";2014;"8";2;5940;"Mon"
"CampusA";"20140803";2014;"8";3;3220;"Tue"
"CampusA";"20140804";2014;"8";4;3970;"Wed"
"CampusA";"20140805";2014;"8";5;20;"Thu"
"CampusA";"20140806";2014;"8";6;0;"Fri"
"CampusA";"20140807";2014;"8";7;4340;"Sat"
"CampusA";"20140808";2014;"8";8;4250;"Sun"
"CampusA";"20140809";2014;"8";9;4320;"Mon"
"CampusA";"20140810";2014;"8";10;4410;"Tue"
"CampusA";"20140811";2014;"8";11;5200;"Wed"
"CampusA";"20140812";2014;"8";12;260;"Thu"
"CampusA";"20140813";2014;"8";13;880;"Fri"
"CampusA";"20140814";2014;"8";14;3540;"Sat"
"CampusA";"20140815";2014;"8";15;3270;"Sun"
"CampusA";"20140816";2014;"8";16;4130;"Mon"
"CampusA";"20140817";2014;"8";17;5000;"Tue"
"CampusA";"20140818";2014;"8";18;3250;"Wed"
"CampusA";"20140819";2014;"8";19;1070;"Thu"
"CampusA";"20140820";2014;"8";20;71;"Fri"
"CampusA";"20140821";2014;"8";21;1000;"Sat"
"CampusA";"20140822";2014;"8";22;2120;"Sun"
"CampusA";"20140823";2014;"8";23;3430;"Mon"
"CampusA";"20140824";2014;"8";24;4150;"Tue"
"CampusA";"20140825";2014;"8";25;1980;"Wed"
"CampusA";"20140826";2014;"8";26;1080;"Thu"
"CampusA";"20140827";2014;"8";27;90;"Fri"
"CampusA";"20140828";2014;"8";28;1210;"Sat"
"CampusA";"20140829";2014;"8";29;2580;"Sun"
"CampusA";"20140830";2014;"8";30;2420;"Mon"
"CampusA";"20140901";2014;"9";1;2340;"Tue"
"CampusA";"20140902";2014;"9";2;3280;"Wed"
"CampusA";"20140903";2014;"9";3;2390;"Thu"
"CampusA";"20140904";2014;"9";4;3260;"Fri"
"CampusA";"20140905";2014;"9";5;7;"Sat"
"CampusA";"20140906";2014;"9";6;0;"Sun"
"CampusA";"20140907";2014;"9";7;2250;"Mon"
"CampusA";"20140908";2014;"9";8;3070;"Tue"
"CampusA";"20140909";2014;"9";9;3410;"Wed"
"CampusA";"20140910";2014;"9";10;3930;"Thu"
"CampusA";"20140911";2014;"9";11;3100;"Fri"
"CampusA";"20140912";2014;"9";12;440;"Sat"
"CampusA";"20140913";2014;"9";13;430;"Sun"
"CampusA";"20140914";2014;"9";14;3080;"Mon"
"CampusA";"20140915";2014;"9";15;1980;"Tue"
"CampusA";"20140916";2014;"9";16;2170;"Wed"
"CampusA";"20140917";2014;"9";17;2060;"Thu"
"CampusA";"20140918";2014;"9";18;2080;"Fri"
"CampusA";"20140919";2014;"9";19;560;"Sat"
"CampusA";"20140920";2014;"9";20;54;"Sun"
"CampusA";"20140921";2014;"9";21;660;"Mon"
"CampusA";"20140922";2014;"9";22;1840;"Tue"
"CampusA";"20140923";2014;"9";23;2740;"Wed"
"CampusA";"20140924";2014;"9";24;2170;"Thu"
"CampusA";"20140925";2014;"9";25;1570;"Fri"
"CampusA";"20140926";2014;"9";26;440;"Sat"
"CampusA";"20140927";2014;"9";27;74;"Sun"
"CampusA";"20140928";2014;"9";28;750;"Mon"
"CampusA";"20140929";2014;"9";29;1990;"Tue"
"CampusA";"20140930";2014;"9";30;1920;"Wed"
"CampusA";"20141001";2014;"10";1;2470;"Thu"
"CampusA";"20141002";2014;"10";2;3500;"Fri"
"CampusA";"20141003";2014;"10";3;2750;"Sat"
"CampusA";"20141004";2014;"10";4;2660;"Sun"
"CampusA";"20141005";2014;"10";5;10;"Mon"
"CampusA";"20141006";2014;"10";6;0;"Tue"
"CampusA";"20141007";2014;"10";7;2700;"Wed"
"CampusA";"20141008";2014;"10";8;3770;"Thu"
"CampusA";"20141009";2014;"10";9;2750;"Fri"
"CampusA";"20141010";2014;"10";10;3410;"Sat"
"CampusA";"20141011";2014;"10";11;3110;"Sun"
"CampusA";"20141012";2014;"10";12;230;"Mon"
"CampusA";"20141013";2014;"10";13;420;"Tue"
"CampusA";"20141014";2014;"10";14;2330;"Wed"
"CampusA";"20141015";2014;"10";15;1910;"Thu"
"CampusA";"20141016";2014;"10";16;2370;"Fri"
"CampusA";"20141017";2014;"10";17;2570;"Sat"
"CampusA";"20141018";2014;"10";18;2220;"Sun"
"CampusA";"20141019";2014;"10";19;480;"Mon"
"CampusA";"20141020";2014;"10";20;73;"Tue"
"CampusA";"20141021";2014;"10";21;750;"Wed"
"CampusA";"20141022";2014;"10";22;1730;"Thu"
"CampusA";"20141023";2014;"10";23;2180;"Fri"
"CampusA";"20141024";2014;"10";24;2640;"Sat"
"CampusA";"20141025";2014;"10";25;2800;"Sun"
"CampusA";"20141026";2014;"10";26;560;"Mon"
"CampusA";"20141027";2014;"10";27;42;"Tue"
"CampusA";"20141028";2014;"10";28;670;"Wed"
"CampusA";"20141029";2014;"10";29;1920;"Thu"
"CampusA";"20141030";2014;"10";30;1210;"Fri"
"CampusA";"20141101";2014;"11";1;1920;"Sat"
"CampusA";"20141102";2014;"11";2;3490;"Sun"
"CampusA";"20141103";2014;"11";3;2260;"Mon"
"CampusA";"20141104";2014;"11";4;2570;"Tue"
"CampusA";"20141105";2014;"11";5;9;"Wed"
"CampusA";"20141106";2014;"11";6;0;"Thu"
"CampusA";"20141107";2014;"11";7;2660;"Fri"
"CampusA";"20141108";2014;"11";8;3850;"Sat"
"CampusA";"20141109";2014;"11";9;2990;"Sun"
"CampusA";"20141110";2014;"11";10;3650;"Mon"
"CampusA";"20141111";2014;"11";11;2610;"Tue"
"CampusA";"20141112";2014;"11";12;300;"Wed"
"CampusA";"20141113";2014;"11";13;440;"Thu"
"CampusA";"20141114";2014;"11";14;2720;"Fri"
"CampusA";"20141115";2014;"11";15;2210;"Sat"
"CampusA";"20141116";2014;"11";16;2310;"Sun"
"CampusA";"20141117";2014;"11";17;3610;"Mon"
"CampusA";"20141118";2014;"11";18;2580;"Tue"
"CampusA";"20141119";2014;"11";19;320;"Wed"
"CampusA";"20141120";2014;"11";20;95;"Thu"
"CampusA";"20141121";2014;"11";21;720;"Fri"
"CampusA";"20141122";2014;"11";22;1590;"Sat"
"CampusA";"20141123";2014;"11";23;2790;"Sun"
"CampusA";"20141124";2014;"11";24;2710;"Mon"
"CampusA";"20141125";2014;"11";25;2260;"Tue"
"CampusA";"20141126";2014;"11";26;680;"Wed"
"CampusA";"20141127";2014;"11";27;49;"Thu"
"CampusA";"20141128";2014;"11";28;790;"Fri"
"CampusA";"20141129";2014;"11";29;1740;"Sat"
"CampusA";"20141130";2014;"11";30;1650;"Sun"
"CampusA";"20141201";2014;"12";1;3140;"Mon"
"CampusA";"20141202";2014;"12";2;4140;"Tue"
"CampusA";"20141203";2014;"12";3;3390;"Wed"
"CampusA";"20141204";2014;"12";4;3350;"Thu"
"CampusA";"20141205";2014;"12";5;22;"Fri"
"CampusA";"20141206";2014;"12";6;0;"Sat"
"CampusA";"20141207";2014;"12";7;3810;"Sun"
"CampusA";"20141208";2014;"12";8;4330;"Mon"
"CampusA";"20141209";2014;"12";9;4670;"Tue"
"CampusA";"20141210";2014;"12";10;5120;"Wed"
"CampusA";"20141211";2014;"12";11;4620;"Thu"
"CampusA";"20141212";2014;"12";12;260;"Fri"
"CampusA";"20141213";2014;"12";13;650;"Sat"
"CampusA";"20141214";2014;"12";14;3930;"Sun"
"CampusA";"20141215";2014;"12";15;3230;"Mon"
"CampusA";"20141216";2014;"12";16;3540;"Tue"
"CampusA";"20141217";2014;"12";17;4080;"Wed"
"CampusA";"20141218";2014;"12";18;2470;"Thu"
"CampusA";"20141219";2014;"12";19;830;"Fri"
"CampusA";"20141220";2014;"12";20;124;"Sat"
"CampusA";"20141221";2014;"12";21;1150;"Sun"
"CampusA";"20141222";2014;"12";22;2790;"Mon"
"CampusA";"20141223";2014;"12";23;2680;"Tue"
"CampusA";"20141224";2014;"12";24;3040;"Wed"
"CampusA";"20141225";2014;"12";25;2190;"Thu"
"CampusA";"20141226";2014;"12";26;1200;"Fri"
"CampusA";"20141227";2014;"12";27;68;"Sat"
"CampusA";"20141228";2014;"12";28;740;"Sun"
"CampusA";"20141229";2014;"12";29;2680;"Mon"
"CampusA";"20141230";2014;"12";30;2550;"Tue"
"CampusB";"20100101";2010;"1";1;10660;"Tue"
"CampusB";"20100102";2010;"1";2;6680;"Wed"
"CampusB";"20100103";2010;"1";3;7600;"Thu"
"CampusB";"20100104";2010;"1";4;12950;"Fri"
"CampusB";"20100105";2010;"1";5;2850;"Sat"
"CampusB";"20100106";2010;"1";6;2340;"Sun"
"CampusB";"20100107";2010;"1";7;4690;"Mon"
"CampusB";"20100108";2010;"1";8;4780;"Tue"
"CampusB";"20100109";2010;"1";9;7760;"Wed"
"CampusB";"20100110";2010;"1";10;7480;"Thu"
"CampusB";"20100111";2010;"1";11;11020;"Fri"
"CampusB";"20100112";2010;"1";12;4640;"Sat"
"CampusB";"20100113";2010;"1";13;3990;"Sun"
"CampusB";"20100114";2010;"1";14;9730;"Mon"
"CampusB";"20100115";2010;"1";15;6800;"Tue"
"CampusB";"20100116";2010;"1";16;9560;"Wed"
"CampusB";"20100117";2010;"1";17;7960;"Thu"
"CampusB";"20100118";2010;"1";18;9600;"Fri"
"CampusB";"20100119";2010;"1";19;2860;"Sat"
"CampusB";"20100120";2010;"1";20;1510;"Sun"
"CampusB";"20100121";2010;"1";21;5140;"Mon"
"CampusB";"20100122";2010;"1";22;4980;"Tue"
"CampusB";"20100123";2010;"1";23;5810;"Wed"
"CampusB";"20100124";2010;"1";24;5810;"Thu"
"CampusB";"20100125";2010;"1";25;10880;"Fri"
"CampusB";"20100126";2010;"1";26;3510;"Sat"
"CampusB";"20100127";2010;"1";27;3340;"Sun"
"CampusB";"20100128";2010;"1";28;7220;"Mon"
"CampusB";"20100129";2010;"1";29;8480;"Tue"
"CampusB";"20100130";2010;"1";30;7350;"Wed"
"CampusB";"20100201";2010;"2";1;14080;"Thu"
"CampusB";"20100202";2010;"2";2;11010;"Fri"
"CampusB";"20100203";2010;"2";3;10900;"Sat"
"CampusB";"20100204";2010;"2";4;15640;"Sun"
"CampusB";"20100205";2010;"2";5;4600;"Mon"
"CampusB";"20100206";2010;"2";6;3370;"Tue"
"CampusB";"20100207";2010;"2";7;9010;"Wed"
"CampusB";"20100208";2010;"2";8;8040;"Thu"
"CampusB";"20100209";2010;"2";9;12240;"Fri"
"CampusB";"20100210";2010;"2";10;10590;"Sat"
"CampusB";"20100211";2010;"2";11;18880;"Sun"
"CampusB";"20100212";2010;"2";12;7050;"Mon"
"CampusB";"20100213";2010;"2";13;5520;"Tue"
"CampusB";"20100214";2010;"2";14;14030;"Wed"
"CampusB";"20100215";2010;"2";15;10390;"Thu"
"CampusB";"20100216";2010;"2";16;13930;"Fri"
"CampusB";"20100217";2010;"2";17;10120;"Sat"
"CampusB";"20100218";2010;"2";18;13930;"Sun"
"CampusB";"20100219";2010;"2";19;3590;"Mon"
"CampusB";"20100220";2010;"2";20;2050;"Tue"
"CampusB";"20100221";2010;"2";21;10010;"Wed"
"CampusB";"20100222";2010;"2";22;7400;"Thu"
"CampusB";"20100223";2010;"2";23;9710;"Fri"
"CampusB";"20100224";2010;"2";24;9610;"Sat"
"CampusB";"20100225";2010;"2";25;18210;"Sun"
"CampusB";"20100226";2010;"2";26;5720;"Mon"
"CampusB";"20100227";2010;"2";27;4870;"Tue"
"CampusB";"20100228";2010;"2";28;9670;"Wed"
"CampusB";"20100229";2010;"2";29;10280;"Thu"
"CampusB";"20100230";2010;"2";30;11910;"Fri"
"CampusB";"20100301";2010;"3";1;7710;"Sat"
"CampusB";"20100302";2010;"3";2;6850;"Sun"
"CampusB";"20100303";2010;"3";3;6520;"Mon"
"CampusB";"20100304";2010;"3";4;11400;"Tue"
"CampusB";"20100305";2010;"3";5;3010;"Wed"
"CampusB";"20100306";2010;"3";6;2650;"Thu"
"CampusB";"20100307";2010;"3";7;6140;"Fri"
"CampusB";"20100308";2010;"3";8;6000;"Sat"
"CampusB";"20100309";2010;"3";9;9390;"Sun"
"CampusB";"20100310";2010;"3";10;7660;"Mon"
"CampusB";"20100311";2010;"3";11;10910;"Tue"
"CampusB";"20100312";2010;"3";12;4070;"Wed"
"CampusB";"20100313";2010;"3";13;3540;"Thu"
"CampusB";"20100314";2010;"3";14;8860;"Fri"
"CampusB";"20100315";2010;"3";15;6760;"Sat"
"CampusB";"20100316";2010;"3";16;10730;"Sun"
"CampusB";"20100317";2010;"3";17;7730;"Mon"
"CampusB";"20100318";2010;"3";18;8870;"Tue"
"CampusB";"20100319";2010;"3";19;2730;"Wed"
"CampusB";"20100320";2010;"3";20;1330;"Thu"
"CampusB";"20100321";2010;"3";21;6870;"Fri"
"CampusB";"20100322";2010;"3";22;5900;"Sat"
"CampusB";"20100323";2010;"3";23;6700;"Sun"
"CampusB";"20100324";2010;"3";24;6630;"Mon"
"CampusB";"20100325";2010;"3";25;11850;"Tue"
"CampusB";"20100326";2010;"3";26;3090;"Wed"
"CampusB";"20100327";2010;"3";27;3560;"Thu"
"CampusB";"20100328";2010;"3";28;6340;"Fri"
"CampusB";"20100329";2010;"3";29;7470;"Sat"
"CampusB";"20100330";2010;"3";30;8070;"Sun"
"CampusB";"20100401";2010;"4";1;8090;"Mon"
"CampusB";"20100402";2010;"4";2;6310;"Tue"
"CampusB";"20100403";2010;"4";3;7850;"Wed"
"CampusB";"20100404";2010;"4";4;9970;"Thu"
"CampusB";"20100405";2010;"4";5;3120;"Fri"
"CampusB";"20100406";2010;"4";6;2200;"Sat"
"CampusB";"20100407";2010;"4";7;5950;"Sun"
"CampusB";"20100408";2010;"4";8;5170;"Mon"
"CampusB";"20100409";2010;"4";9;9690;"Tue"
"CampusB";"20100410";2010;"4";10;6860;"Wed"
"CampusB";"20100411";2010;"4";11;10220;"Thu"
"CampusB";"20100412";2010;"4";12;4230;"Fri"
"CampusB";"20100413";2010;"4";13;4290;"Sat"
"CampusB";"20100414";2010;"4";14;10660;"Sun"
"CampusB";"20100415";2010;"4";15;8500;"Mon"
"CampusB";"20100416";2010;"4";16;8870;"Tue"
"CampusB";"20100417";2010;"4";17;6490;"Wed"
"CampusB";"20100418";2010;"4";18;10990;"Thu"
"CampusB";"20100419";2010;"4";19;3010;"Fri"
"CampusB";"20100420";2010;"4";20;1360;"Sat"
"CampusB";"20100421";2010;"4";21;7100;"Sun"
"CampusB";"20100422";2010;"4";22;5580;"Mon"
"CampusB";"20100423";2010;"4";23;5300;"Tue"
"CampusB";"20100424";2010;"4";24;6410;"Wed"
"CampusB";"20100425";2010;"4";25;13590;"Thu"
"CampusB";"20100426";2010;"4";26;4360;"Fri"
"CampusB";"20100427";2010;"4";27;3540;"Sat"
"CampusB";"20100428";2010;"4";28;6520;"Sun"
"CampusB";"20100429";2010;"4";29;7650;"Mon"
"CampusB";"20100430";2010;"4";30;7890;"Tue"
"CampusB";"20100501";2010;"5";1;11110;"Wed"
"CampusB";"20100502";2010;"5";2;7370;"Thu"
"CampusB";"20100503";2010;"5";3;6980;"Fri"
"CampusB";"20100504";2010;"5";4;10280;"Sat"
"CampusB";"20100505";2010;"5";5;2960;"Sun"
"CampusB";"20100506";2010;"5";6;2250;"Mon"
"CampusB";"20100507";2010;"5";7;4690;"Tue"
"CampusB";"20100508";2010;"5";8;4520;"Wed"
"CampusB";"20100509";2010;"5";9;8460;"Thu"
"CampusB";"20100510";2010;"5";10;6620;"Fri"
"CampusB";"20100511";2010;"5";11;10280;"Sat"
"CampusB";"20100512";2010;"5";12;4360;"Sun"
"CampusB";"20100513";2010;"5";13;4360;"Mon"
"CampusB";"20100514";2010;"5";14;8700;"Tue"
"CampusB";"20100515";2010;"5";15;6860;"Wed"
"CampusB";"20100516";2010;"5";16;9330;"Thu"
"CampusB";"20100517";2010;"5";17;5740;"Fri"
"CampusB";"20100518";2010;"5";18;9540;"Sat"
"CampusB";"20100519";2010;"5";19;4330;"Sun"
"CampusB";"20100520";2010;"5";20;1220;"Mon"
"CampusB";"20100521";2010;"5";21;6680;"Tue"
"CampusB";"20100522";2010;"5";22;5400;"Wed"
"CampusB";"20100523";2010;"5";23;6650;"Thu"
"CampusB";"20100524";2010;"5";24;5500;"Fri"
"CampusB";"20100525";2010;"5";25;12500;"Sat"
"CampusB";"20100526";2010;"5";26;3630;"Sun"
"CampusB";"20100527";2010;"5";27;3780;"Mon"
"CampusB";"20100528";2010;"5";28;5460;"Tue"
"CampusB";"20100529";2010;"5";29;7690;"Wed"
"CampusB";"20100530";2010;"5";30;8030;"Thu"
"CampusB";"20100601";2010;"6";1;10040;"Fri"
"CampusB";"20100602";2010;"6";2;7830;"Sat"
"CampusB";"20100603";2010;"6";3;6460;"Sun"
"CampusB";"20100604";2010;"6";4;10810;"Mon"
"CampusB";"20100605";2010;"6";5;2730;"Tue"
"CampusB";"20100606";2010;"6";6;2160;"Wed"
"CampusB";"20100607";2010;"6";7;5830;"Thu"
"CampusB";"20100608";2010;"6";8;5420;"Fri"
"CampusB";"20100609";2010;"6";9;8820;"Sat"
"CampusB";"20100610";2010;"6";10;7310;"Sun"
"CampusB";"20100611";2010;"6";11;10320;"Mon"
"CampusB";"20100612";2010;"6";12;4240;"Tue"
"CampusB";"20100613";2010;"6";13;3980;"Wed"
"CampusB";"20100614";2010;"6";14;10160;"Thu"
"CampusB";"20100615";2010;"6";15;7090;"Fri"
"CampusB";"20100616";2010;"6";16;9590;"Sat"
"CampusB";"20100617";2010;"6";17;6730;"Sun"
"CampusB";"20100618";2010;"6";18;9710;"Mon"
"CampusB";"20100619";2010;"6";19;4170;"Tue"
"CampusB";"20100620";2010;"6";20;1400;"Wed"
"CampusB";"20100621";2010;"6";21;6570;"Thu"
"CampusB";"20100622";2010;"6";22;5300;"Fri"
"CampusB";"20100623";2010;"6";23;6720;"Sat"
"CampusB";"20100624";2010;"6";24;6820;"Sun"
"CampusB";"20100625";2010;"6";25;11090;"Mon"
"CampusB";"20100626";2010;"6";26;3670;"Tue"
"CampusB";"20100627";2010;"6";27;3530;"Wed"
"CampusB";"20100628";2010;"6";28;6210;"Thu"
"CampusB";"20100629";2010;"6";29;8540;"Fri"
"CampusB";"20100630";2010;"6";30;8020;"Sat"
"CampusB";"20100701";2010;"7";1;15190;"Sun"
"CampusB";"20100702";2010;"7";2;9310;"Mon"
"CampusB";"20100703";2010;"7";3;11680;"Tue"
"CampusB";"20100704";2010;"7";4;13930;"Wed"
"CampusB";"20100705";2010;"7";5;4360;"Thu"
"CampusB";"20100706";2010;"7";6;3720;"Fri"
"CampusB";"20100707";2010;"7";7;8870;"Sat"
"CampusB";"20100708";2010;"7";8;11250;"Sun"
"CampusB";"20100709";2010;"7";9;13480;"Mon"
"CampusB";"20100710";2010;"7";10;11420;"Tue"
"CampusB";"20100711";2010;"7";11;16260;"Wed"
"CampusB";"20100712";2010;"7";12;6730;"Thu"
"CampusB";"20100713";2010;"7";13;6400;"Fri"
"CampusB";"20100714";2010;"7";14;13270;"Sat"
"CampusB";"20100715";2010;"7";15;12220;"Sun"
"CampusB";"20100716";2010;"7";16;13860;"Mon"
"CampusB";"20100717";2010;"7";17;10850;"Tue"
"CampusB";"20100718";2010;"7";18;13560;"Wed"
"CampusB";"20100719";2010;"7";19;4280;"Thu"
"CampusB";"20100720";2010;"7";20;2080;"Fri"
"CampusB";"20100721";2010;"7";21;10220;"Sat"
"CampusB";"20100722";2010;"7";22;8410;"Sun"
"CampusB";"20100723";2010;"7";23;9900;"Mon"
"CampusB";"20100724";2010;"7";24;9990;"Tue"
"CampusB";"20100725";2010;"7";25;16020;"Wed"
"CampusB";"20100726";2010;"7";26;4610;"Thu"
"CampusB";"20100727";2010;"7";27;5140;"Fri"
"CampusB";"20100728";2010;"7";28;9850;"Sat"
"CampusB";"20100729";2010;"7";29;9650;"Sun"
"CampusB";"20100730";2010;"7";30;12240;"Mon"
"CampusB";"20100801";2010;"8";1;11560;"Tue"
"CampusB";"20100802";2010;"8";2;9700;"Wed"
"CampusB";"20100803";2010;"8";3;9560;"Thu"
"CampusB";"20100804";2010;"8";4;15900;"Fri"
"CampusB";"20100805";2010;"8";5;4450;"Sat"
"CampusB";"20100806";2010;"8";6;3790;"Sun"
"CampusB";"20100807";2010;"8";7;7770;"Mon"
"CampusB";"20100808";2010;"8";8;7670;"Tue"
"CampusB";"20100809";2010;"8";9;14350;"Wed"
"CampusB";"20100810";2010;"8";10;9830;"Thu"
"CampusB";"20100811";2010;"8";11;14800;"Fri"
"CampusB";"20100812";2010;"8";12;6460;"Sat"
"CampusB";"20100813";2010;"8";13;5570;"Sun"
"CampusB";"20100814";2010;"8";14;14280;"Mon"
"CampusB";"20100815";2010;"8";15;10650;"Tue"
"CampusB";"20100816";2010;"8";16;15390;"Wed"
"CampusB";"20100817";2010;"8";17;10660;"Thu"
"CampusB";"20100818";2010;"8";18;13540;"Fri"
"CampusB";"20100819";2010;"8";19;3830;"Sat"
"CampusB";"20100820";2010;"8";20;2520;"Sun"
"CampusB";"20100821";2010;"8";21;10130;"Mon"
"CampusB";"20100822";2010;"8";22;8420;"Tue"
"CampusB";"20100823";2010;"8";23;9280;"Wed"
"CampusB";"20100824";2010;"8";24;9680;"Thu"
"CampusB";"20100825";2010;"8";25;18870;"Fri"
"CampusB";"20100826";2010;"8";26;5590;"Sat"
"CampusB";"20100827";2010;"8";27;4740;"Sun"
"CampusB";"20100828";2010;"8";28;9190;"Mon"
