,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,redCards,id,goals,assists,secondYellowCards
33,GB1,984,2014,Premier League,29,6,,,2.591',,121477,2,,
34,FAC,984,2014,FA Cup,4,1,,,360',,121477,,1,
35,CGB,984,2014,League Cup,2,1,,,210',,121477,,,
36,GB1,984,2013,Premier League,12,1,,,949',,121477,,2,
37,FAC,984,2013,FA Cup,1,1,,,61',,121477,,,
38,CGB,984,2013,League Cup,2,,,,210',,121477,,1,
39,GB1,984,2012,Premier League,1,,,,90',,121477,,,
40,GB2,355,2012,Championship,16,2,,,1.439',,121477,4,1,
41,FAC,984,2012,FA Cup,1,,,,2',,121477,,,
42,GB21,29990,2012,U21 PL,2,,,,180',,121477,,,
43,CGB,984,2012,League Cup,2,,,,158',,121477,,,
44,GB1,984,2011,Premier League,8,,,,540',,121477,,,
45,GBR,29990,2011,Reserve League,5,,,,419',,121477,1,,
46,FAC,984,2011,FA Cup,2,,,,180',,121477,,1,
47,CGB,984,2011,League Cup,2,,,,106',,121477,,,
48,GB3,1088,2010,League One,45,4,,,3.975',,121477,10,,
49,FAC,1088,2010,FA Cup,1,,,,90',,121477,1,,
50,CGB,1088,2010,League Cup,2,,,,180',,121477,,,
51,GB4,1088,2009,League Two,42,1,,,3.621',,121477,9,,
52,FAC,1088,2009,FA Cup,2,,,,180',,121477,1,,
53,GBFL,1088,2009,EFL Trophy,1,,,,90',,121477,1,,
54,CGB,1088,2009,League Cup,1,,,,90',,121477,,,
55,GB4,1088,2008,League Two,,,,,,,121477,,,
0,GB1,543,2023,Premier League,26,6,,,1.868',,578391,2,1,
1,FAC,543,2023,FA Cup,3,1,,,200',,578391,1,1,
2,CGB,543,2023,EFL Cup,2,,,,125',,578391,,,
3,GB1,543,2022,Premier League,21,4,,,1.069',,578391,1,,
4,FAC,543,2022,FA Cup,2,,,,163',,578391,,,
5,CGB,543,2022,EFL Cup,4,,,,248',,578391,1,1,
6,GB1,543,2021,Premier League,23,4,,,1.828',,578391,1,4,
7,FAC,543,2021,FA Cup,2,,,,180',,578391,,1,
8,CGB,543,2021,EFL Cup,2,,,,157',,578391,,1,
9,GB1,543,2020,Premier League,21,1,,,1.404',,578391,1,1,
10,FAC,543,2020,FA Cup,3,1,,,224',,578391,,,
11,FR1,1420,2020,Ligue 1,3,,,,187',,578391,,1,
12,FR1,1420,2019,Ligue 1,17,3,,,1.286',,578391,,3,
13,FR1,1420,2018,Ligue 1,3,1,,,53',,578391,,,
14,FR1,1420,2017,Ligue 1,,,,,,,578391,,,
0,GB1,543,2023,Premier League,15,1,,,514',,698678,,,
1,FAC,543,2023,FA Cup,2,,,,50',,698678,1,,
2,CGB,543,2023,EFL Cup,2,,,,54',,698678,,,
3,GB1,543,2022,Premier League,21,1,,,1.313',,698678,,1,
4,FAC,543,2022,FA Cup,1,,,,17',,698678,,,
5,CGB,543,2022,EFL Cup,1,,,,90',,698678,,,
6,GB21,24226,2022,Premier League 2,4,1,,,357',,698678,,2,
7,GBFL,24226,2022,EFL Trophy,2,,,,135',,698678,,,
8,E21P,24226,2021,PL2 Playoffs,2,1,,,210',,698678,1,1,
9,GB21,24226,2021,Premier League 2,14,,,,1.103',,698678,3,5,
10,GB1,543,2021,Premier League,,,,,,,698678,,,
11,GBFL,24226,2021,EFL Trophy,1,,,,26',,698678,,,
12,GB21,24226,2020,Premier League 2,18,2,,,1.565',,698678,,2,
13,GB1,543,2020,Premier League,,,,,,,698678,,,
14,FAYC,12801,2020,FA Youth Cup,1,,,,90',,698678,,,
15,GBFL,24226,2020,EFL Trophy,4,,,,289',,698678,,,
16,GB21,24226,2019,Premier League 2,4,,,,297',,698678,,,
17,FAYC,12801,2019,FA Youth Cup,3,,,,232',,698678,,1,
18,GB18,12801,2019,U18 Premier League,11,,,,971',,698678,1,2,
0,GB1,543,2023,Premier League,29,9,,,2.527',,231572,,1,
1,FAC,543,2023,FA Cup,5,1,,,390',,231572,1,,
2,GB1,543,2022,Premier League,36,11,,,2.635',1,231572,,1,
3,FAC,543,2022,FA Cup,2,,,,66',,231572,,,
4,CGB,543,2022,EFL Cup,3,1,,,259',,231572,,1,
5,GB1,543,2021,Premier League,25,1,,,2.137',,231572,,1,
6,FAC,543,2021,FA Cup,2,,,,180',,231572,1,,
7,CGB,543,2021,EFL Cup,1,,,,15',,231572,,,
8,GB21,24226,2021,Premier League 2,1,,,,61',,231572,,,
9,GB1,543,2020,Premier League,34,5,,,2.988',,231572,1,1,
10,FAC,543,2020,FA Cup,1,,,,90',,231572,,,
11,CL,131,2019,Champions League,7,2,,,630',,231572,,1,
12,ES1,131,2019,LaLiga,32,2,,,2.093',,231572,1,4,
13,CDR,131,2019,Copa del Rey,3,1,,,270',,231572,,1,
14,SUC,131,2019,Supercopa,,,,,,,231572,,,
15,CDR,131,2018,Copa del Rey,9,2,,,646',,231572,,1,
16,ES1,131,2018,LaLiga,26,4,,,1.596',,231572,1,2,
17,CL,131,2018,Champions League,10,3,,,554',,231572,,,
18,SUC,131,2018,Supercopa,1,,,,90',,231572,,,
19,ES1,131,2017,LaLiga,24,1,,,1.496',,231572,,1,
20,CDR,131,2017,Copa del Rey,4,,,,333',,231572,,1,
21,CL,131,2017,Champions League,7,3,,,625',,231572,,,
22,SUC,131,2017,Supercopa,1,,,,40',,231572,,,
23,POPO,294,2016,Taça de Portugal,5,,,,450',,231572,,3,
24,PO1,294,2016,Liga NOS,31,6,,,2.781',,231572,1,8,
25,CL,294,2016,Champions League,8,,,,720',,231572,1,,
26,POCP,294,2016,Allianz Cup,2,1,,,176',,231572,,1,
27,POSU,294,2016,Supertaça,1,1,,,90',,231572,,,
28,PO2,10330,2015,Ledman LigaPro,4,,,,341',,231572,3,3,
29,PO1,294,2015,Liga NOS,12,2,,,906',,231572,1,,
30,CL,294,2015,Champions League,3,,,,270',,231572,,,
31,POCP,294,2015,Allianz Cup,2,1,,,180',,231572,,,
32,POSU,294,2015,Supertaça,1,,,,90',,231572,,,
33,PO2,10330,2014,Liga Sabseg,42,6,,,3.711',,231572,2,5,1
34,PO2,10330,2013,Liga Sabseg,17,1,,,892',,231572,,1,
0,POGR,1091,2023,SL1 Play-off,2,,,,148',,175446,,,
1,UCOL,1091,2023,Conference League,2,,,,102',,175446,,,
2,GR1,1091,2023,Super League 1,5,,,,214',,175446,,1,
3,GRP,1091,2023,Kypello Elladas,2,,,,210',,175446,,1,
4,GB1,543,2023,Premier League,1,,,,4',,175446,,,
5,CGB,543,2023,EFL Cup,2,,,,180',,175446,,,
6,GB1,543,2022,Premier League,18,3,,,1.261',1,175446,1,,
7,FAC,543,2022,FA Cup,2,1,,,154',,175446,,,
8,CGB,543,2022,EFL Cup,3,,,,183',,175446,,,
9,GB1,543,2021,Premier League,13,1,,,1.023',,175446,2,,
10,GB1,543,2020,Premier League,7,,,,499',,175446,,,
11,FAC,543,2020,FA Cup,1,,,,45',,175446,,,
12,EL,543,2019,Europa League,6,1,,,377',,175446,,1,
13,GB1,543,2019,Premier League,35,4,,,2.892',,175446,2,2,
14,FAC,543,2019,FA Cup,2,,,,90',,175446,,,
15,ELQ,543,2019,Europa League Qualifying,5,,,,297',,175446,,,
16,GB1,543,2018,Premier League,33,6,,,2.779',,175446,1,2,
17,FAC,543,2018,FA Cup,5,,,,450',,175446,,,
18,CGB,543,2018,EFL Cup,1,,,,75',,175446,,,
19,ES1,940,2017,LaLiga,36,10,,,3.204',,175446,2,1,
20,CDR,940,2017,Copa del Rey,4,,,,352',,175446,,,
21,ES1,940,2016,LaLiga,30,8,,,2.206',,175446,,3,
22,EL,940,2016,Europa League,12,2,,,1.102',,175446,,,
23,CDR,940,2016,Copa del Rey,8,1,,,638',,175446,1,,
24,ES1,940,2015,LaLiga,36,8,,,2.952',1,175446,1,4,1
25,CDR,940,2015,Copa del Rey,8,,,,586',,175446,1,,
26,ES1,940,2014,LaLiga,36,9,,,2.966',,175446,,2,
27,CDR,940,2014,Copa del Rey,3,,,,185',,175446,,,
28,ES1,940,2013,LaLiga,26,4,,,2.167',,175446,,2,
29,CDR,940,2013,Copa del Rey,2,1,,,123',,175446,,,
30,ES1,940,2012,LaLiga,19,6,,,1.627',,175446,,,
31,CDR,940,2012,Copa del Rey,1,,,,90',,175446,,,
32,ES3A,8733,2011,2ª B - Grupo I,23,2,,,1.792',,175446,,,
0,GB2,512,2023,Championship,35,3,,,2.640',,485583,3,2,
1,FAC,512,2023,FA Cup,1,1,,,90',,485583,,,
2,CGB,512,2023,EFL Cup,3,,,,270',,485583,,,
3,GB2,512,2022,Championship,15,,,,1.040',,485583,4,1,
4,FAC,512,2022,FA Cup,2,,,,103',,485583,,,
5,NL1,383,2022,Eredivisie,5,,,,209',,485583,,2,
6,NLP,383,2022,KNVB Beker,,,,,,,485583,,,
7,EL,383,2022,Europa League,2,,,,113',,485583,,,
8,NL2,9715,2022,Keuken Kampioen Divisie,2,,,,135',,485583,,,
9,CLQ,383,2022,Champions League Qu.,,,,,,,485583,,,
10,NLSC,383,2022,Johan Cruijff Schaal,1,,,,62',,485583,,,
11,GB1,543,2021,Premier League,8,1,,,305',,485583,,,
12,GB21,24226,2021,Premier League 2,2,,,,90',,485583,,1,
13,FAC,543,2021,FA Cup,,,,,,,485583,,,
14,CGB,543,2021,EFL Cup,2,,,,180',,485583,,1,
15,GB1,543,2020,Premier League,12,1,,,571',,485583,,,
16,FAC,543,2020,FA Cup,3,,,,185',,485583,,,
17,GBFL,24226,2020,EFL Trophy,3,,,,270',,485583,,,
