,id,from,to,date,upcoming,season,marketValue,fee
3,472243,97558,19210,"Jul 1, 2012",False,12/13,,free transfer
0,79377,89,79,"Jan 30, 2023",False,22/23,€2.00m,€1.00m
1,79377,42,89,"Jul 1, 2021",False,21/22,€2.50m,free transfer
2,79377,44,42,"Jul 1, 2018",False,18/19,€3.50m,€4.50m
3,79377,38,44,"Jun 30, 2018",False,17/18,€3.50m,End of loan
4,79377,44,38,"Jan 23, 2018",False,17/18,€1.75m,loan transfer
5,79377,828,44,"Jul 1, 2014",False,14/15,€1.50m,€500k
6,79377,24133,828,"Jan 30, 2009",False,08/09,,
7,79377,92098,24133,"Apr 1, 2006",False,05/06,,
0,588020,7775,79,"Jun 30, 2024",True,23/24,€725k,End of loan
1,588020,79,7775,"Aug 1, 2023",False,23/24,€700k,loan transfer
2,588020,187,79,"Jan 2, 2023",False,22/23,€700k,End of loan
3,588020,79,187,"Jul 27, 2022",False,22/23,€1.00m,loan transfer
4,588020,36,79,"Jul 1, 2021",False,21/22,€1.00m,free transfer
5,588020,41854,36,"Mar 6, 2020",False,19/20,€100k,
6,588020,43427,41854,"Jul 1, 2019",False,19/20,€100k,
7,588020,43423,43427,"Jul 1, 2018",False,18/19,,
0,717465,21084,79,"Jul 1, 2022",False,22/23,,
1,717465,19210,21084,"Jul 1, 2020",False,20/21,,
2,717465,96357,19210,"Jul 1, 2016",False,16/17,,free transfer
0,272278,127,79,"Jul 19, 2021",False,21/22,€2.50m,€2.50m
1,272278,17,127,"Jul 1, 2021",False,21/22,€2.50m,€700k
2,272278,127,17,"Jun 30, 2021",False,20/21,€2.50m,End of loan
3,272278,17,127,"Aug 12, 2020",False,20/21,€200k,loan transfer
4,272278,3,17,"Jul 1, 2019",False,19/20,€150k,free transfer
5,272278,7382,3,"Jul 1, 2017",False,17/18,€50k,free transfer
6,272278,21085,7382,"Jul 1, 2015",False,15/16,,free transfer
7,272278,21055,21085,"Jan 1, 2015",False,14/15,,free transfer
8,272278,41210,21055,"Jul 1, 2014",False,14/15,,
9,272278,11884,41210,"Jul 1, 2013",False,13/14,,free transfer
10,272278,65407,11884,"Jul 1, 2006",False,06/07,,free transfer
0,386786,33,1132,"Jun 30, 2024",True,23/24,€2.00m,End of loan
1,386786,1132,33,"Jan 23, 2024",False,23/24,€2.00m,loan transfer
2,386786,79,1132,"Aug 19, 2022",False,22/23,€1.30m,€3.50m
3,386786,33,79,"Jun 30, 2022",False,21/22,€1.30m,End of loan
4,386786,79,33,"Aug 18, 2021",False,21/22,€1.00m,"Loan fee:<br /><i class=""normaler-text"">€100k</i>"
5,386786,3,79,"Jan 8, 2020",False,19/20,€400k,?
6,386786,1461,3,"Jul 1, 2019",False,19/20,,
7,386786,28440,1461,"Aug 31, 2016",False,16/17,,free transfer
8,386786,11846,28440,"Jul 1, 2015",False,15/16,,free transfer
9,386786,93780,11846,"Jan 1, 2015",False,14/15,,free transfer
10,386786,35728,93780,"Jul 1, 2014",False,14/15,,free transfer
11,386786,19993,35728,"Jul 1, 2012",False,12/13,,free transfer
0,540302,79,40188,"Jan 1, 2024",False,23/24,€2.00m,€750k
1,540302,40188,79,"Dec 31, 2023",False,23/24,€2.00m,End of loan
2,540302,79,40188,"Jan 1, 2023",False,22/23,€1.00m,loan transfer
3,540302,10,79,"Dec 31, 2022",False,22/23,€1.00m,End of loan
4,540302,79,10,"Sep 1, 2022",False,22/23,€2.00m,loan transfer
5,540302,1829,79,"Jul 1, 2019",False,19/20,€1.00m,€1.70m
6,540302,19965,1829,"Jul 1, 2017",False,17/18,,
7,540302,105152,19965,"Jul 1, 2016",False,16/17,,
8,540302,105153,105152,"Jul 1, 2015",False,15/16,,
9,540302,105149,105153,"Jan 1, 2011",False,10/11,,free transfer
10,540302,105151,105149,"Jul 1, 2009",False,09/10,,free transfer
11,540302,11896,105151,"Jul 1, 2008",False,08/09,,free transfer
12,540302,105154,11896,"Jul 1, 2007",False,07/08,,free transfer
0,612826,10004,79,"Aug 13, 2019",False,19/20,€3.00m,€8.00m
1,612826,38673,10004,"Sep 12, 2018",False,18/19,,
2,612826,68754,38673,"Jul 1, 2018",False,18/19,,free transfer
0,618425,515,969,"Dec 4, 2023",False,23/24,€2.00m,
1,618425,79,515,"Jul 1, 2023",False,23/24,€2.50m,
2,618425,6326,79,"Jul 2, 2019",False,19/20,,free transfer
3,618425,54295,6326,"Jul 1, 2018",False,18/19,,
0,369567,24,543,"Jun 30, 2024",True,23/24,€5.00m,End of loan
1,369567,543,24,"Jan 7, 2024",False,23/24,€11.00m,loan transfer
2,369567,79,543,"Aug 31, 2022",False,22/23,€25.00m,€18.00m
3,369567,503,79,"Jul 5, 2019",False,19/20,€2.50m,€6.00m
4,369567,4375,503,"Jul 1, 2017",False,17/18,,
5,369567,2890,4375,"Jul 1, 2016",False,16/17,,free transfer
6,369567,18531,2890,"Jul 1, 2014",False,14/15,,free transfer
7,369567,20150,18531,"Mar 17, 2010",False,09/10,,free transfer
8,369567,20261,20150,"Jul 1, 2006",False,06/07,,free transfer
0,270541,273,79,"Jul 1, 2023",False,23/24,€14.00m,€9.00m
1,270541,79,273,"Jun 30, 2023",False,22/23,€14.00m,End of loan
2,270541,273,79,"Sep 1, 2022",False,22/23,€10.00m,loan transfer
3,270541,1416,273,"Aug 27, 2020",False,20/21,€8.00m,€15.00m
4,270541,3,1416,"Jul 1, 2019",False,19/20,€3.50m,€6.00m
5,270541,1416,3,"Jun 30, 2019",False,18/19,€3.50m,End of loan
6,270541,3,1416,"Jan 31, 2019",False,18/19,€2.00m,loan transfer
7,270541,1082,3,"Jul 20, 2016",False,16/17,€2.00m,€3.80m
8,270541,290,1082,"Jun 30, 2016",False,15/16,€800k,End of loan
9,270541,1082,290,"Jan 20, 2016",False,15/16,€500k,loan transfer
10,270541,1080,1082,"Jul 2, 2015",False,15/16,€400k,€500k
11,270541,24218,1080,"Jul 1, 2014",False,14/15,,
12,270541,16046,24218,"Jul 1, 2013",False,13/14,,
0,616344,336,82,"Jul 5, 2023",False,23/24,€7.00m,€8.00m
1,616344,79,336,"Jun 30, 2023",False,22/23,€7.00m,End of loan
2,616344,336,79,"Jan 30, 2022",False,21/22,€5.00m,"Loan fee:<br /><i class=""normaler-text"">€500k</i>"
3,616344,67909,336,"Jul 1, 2020",False,20/21,,
4,616344,48365,67909,"Jul 1, 2019",False,19/20,,
5,616344,53956,48365,"Jul 1, 2017",False,17/18,,
6,616344,53957,53956,"Jul 1, 2015",False,15/16,,
7,616344,57925,53957,"Jul 1, 2014",False,14/15,,?
0,55089,60,533,"Jul 1, 2014",False,14/15,€7.00m,€5.50m
1,55089,4042,60,"Jul 1, 2009",False,09/10,€100k,
2,55089,21075,4042,"Jul 1, 2007",False,07/08,,
3,55089,18042,21075,"Jul 1, 2005",False,05/06,,
4,55089,39646,18042,"Jul 1, 2000",False,00/01,,free transfer
0,8246,533,3,"Aug 1, 2023",False,23/24,€300k,free transfer
1,8246,109,533,"Jul 1, 2019",False,19/20,€300k,free transfer
2,8246,21,109,"Jul 1, 2015",False,15/16,€175k,free transfer
3,8246,25,21,"Aug 31, 2009",False,09/10,€75k,free transfer
4,8246,167,25,"Jul 1, 2008",False,08/09,€100k,free transfer
5,8246,72,167,"Jul 1, 2007",False,07/08,€100k,free transfer
6,8246,73,72,"Jul 1, 2006",False,06/07,€150k,
7,8246,2510,73,"Jul 1, 2004",False,04/05,,
8,8246,9056,2510,"Jul 1, 2003",False,03/04,,free transfer
9,8246,22724,9056,"Jul 1, 2002",False,02/03,,
10,8246,29709,22724,"Jul 1, 2000",False,00/01,,
0,432671,983,533,"Jul 31, 2020",False,20/21,€50k,
1,432671,8925,983,"Jul 1, 2019",False,19/20,,
2,432671,21082,8925,"Jul 1, 2017",False,17/18,,
3,432671,17474,21082,"Jul 1, 2016",False,16/17,,
4,432671,54883,17474,"Jul 1, 2013",False,13/14,,free transfer
0,600942,8925,533,"Jul 1, 2021",False,21/22,,
1,600942,21082,8925,"Jul 1, 2020",False,20/21,,
2,600942,21083,21082,"Jul 1, 2019",False,19/20,,free transfer
3,600942,18929,21083,"Jul 1, 2018",False,18/19,,
4,600942,42277,18929,"Jul 1, 2014",False,14/15,,free transfer
0,361260,33,533,"Jul 23, 2022",False,22/23,€10.00m,€7.00m
1,361260,1123,33,"Jun 30, 2022",False,21/22,€10.00m,End of loan
2,361260,33,1123,"Aug 30, 2021",False,21/22,€25.00m,"Loan fee:<br /><i class=""normaler-text"">€3.50m</i>"
3,361260,31,33,"Jun 30, 2021",False,20/21,€25.00m,End of loan
4,361260,33,31,"Feb 1, 2021",False,20/21,€25.00m,"Loan fee:<br /><i class=""normaler-text"">€2.50m</i>"
5,361260,79,33,"Jul 1, 2019",False,19/20,€15.00m,€15.00m
6,361260,141,79,"Jan 17, 2019",False,18/19,€6.50m,€11.00m
7,361260,11502,141,"Jul 1, 2018",False,18/19,€150k,
8,361260,43432,11502,"Jul 1, 2017",False,17/18,,
9,361260,43431,43432,"Jul 1, 2016",False,16/17,,
10,361260,43428,43431,"Jul 1, 2015",False,15/16,,
11,361260,49816,43428,"Jul 1, 2011",False,11/12,,free transfer
0,371141,2282,533,"Aug 3, 2022",False,22/23,€7.00m,€12.00m
1,371141,417,2282,"Jul 24, 2021",False,21/22,€5.00m,€6.50m
2,371141,583,417,"Aug 31, 2019",False,19/20,€8.50m,€12.50m
3,371141,8512,583,"Jul 1, 2018",False,18/19,,
4,371141,6326,8512,"Jul 3, 2017",False,17/18,,
5,371141,54295,6326,"Jul 1, 2016",False,16/17,,
0,160241,42,533,"Jun 30, 2019",False,18/19,€6.50m,End of loan
1,160241,533,42,"Jan 1, 2019",False,18/19,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€220k</i>"
2,160241,38,533,"Jun 30, 2017",False,16/17,€1.25m,End of loan
3,160241,533,38,"Jul 1, 2015",False,15/16,€400k,loan transfer
4,160241,48,533,"Jul 1, 2013",False,13/14,€450k,€1.00m
5,160241,21068,48,"Jul 1, 2012",False,12/13,,
6,160241,18065,21068,"Jul 1, 2010",False,10/11,,
7,160241,65723,18065,"Jul 1, 2007",False,07/08,,free transfer
0,84435,533,89,"Jan 11, 2024",False,23/24,€2.50m,?
1,84435,86,533,"Jun 30, 2020",False,19/20,€8.00m,End of loan
2,84435,533,86,"Jan 12, 2020",False,19/20,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€750k</i>"
3,84435,3,533,"Jul 1, 2016",False,16/17,€4.00m,€3.00m
4,84435,167,3,"Jul 1, 2014",False,14/15,€1.75m,€1.80m
5,84435,80,167,"Jul 1, 2012",False,12/13,€1.00m,€600k
6,84435,3862,80,"Jul 1, 2009",False,09/10,€100k,
7,84435,21085,3862,"Jul 1, 2008",False,08/09,,
8,84435,11894,21085,"Jul 1, 2006",False,06/07,,
9,84435,42482,11894,"Jul 1, 2004",False,04/05,,free transfer
10,84435,65722,42482,"Jul 1, 2002",False,02/03,,free transfer
0,504073,533,336,"Jun 30, 2023",False,22/23,€2.50m,End of loan
1,504073,336,533,"Aug 4, 2022",False,22/23,€4.00m,loan transfer
2,504073,7179,336,"Jun 30, 2022",False,21/22,€4.00m,End of loan
3,504073,336,7179,"Jul 27, 2021",False,21/22,€5.00m,"Loan fee:<br /><i class=""normaler-text"">€180k</i>"
4,504073,67909,336,"Mar 1, 2020",False,19/20,,
5,504073,48365,67909,"Jul 1, 2019",False,19/20,,
6,504073,53956,48365,"Jul 1, 2017",False,17/18,,
7,504073,53957,53956,"Jul 1, 2015",False,15/16,,
0,124732,294,533,"Jan 26, 2023",False,22/23,€6.00m,€300k
1,124732,82,294,"Sep 1, 2022",False,22/23,€7.00m,free transfer
2,124732,44,82,"Jul 1, 2017",False,17/18,€14.00m,€17.00m
3,124732,45,44,"Jul 1, 2011",False,11/12,€100k,
4,124732,2827,45,"Jan 1, 2011",False,10/11,,
5,124732,21066,2827,"Jul 1, 2010",False,10/11,,
6,124732,11844,21066,"Jul 1, 2009",False,09/10,,
7,124732,39378,11844,"Jul 1, 2007",False,07/08,,free transfer
8,124732,65624,39378,"Jul 1, 2003",False,03/04,,?
9,124732,69779,65624,"Jul 1, 2000",False,00/01,,?
0,51676,515,23,"Oct 25, 2023",False,23/24,€400k,
1,51676,533,515,"Jul 1, 2023",False,23/24,€700k,
2,51676,23,533,"Jul 1, 2014",False,14/15,€2.50m,€400k
3,51676,79,23,"Jan 1, 2012",False,11/12,€250k,€100k
4,51676,102,79,"Jul 1, 2011",False,11/12,€250k,
5,51676,2517,102,"Jul 1, 2009",False,09/10,,
6,51676,21084,2517,"Jul 1, 2007",False,07/08,,
7,51676,47358,21084,"Jul 1, 2005",False,05/06,,free transfer
8,51676,47360,47358,"Jan 1, 2005",False,04/05,,free transfer
0,790918,38,533,"Jun 30, 2025",True,24/25,€800k,End of loan
1,790918,533,38,"Jan 29, 2024",False,23/24,€250k,loan transfer
2,790918,983,533,"Aug 16, 2023",False,23/24,€250k,
3,790918,4269,983,"Jul 12, 2022",False,22/23,,€120k
4,790918,21073,4269,"Jul 1, 2021",False,21/22,,
5,790918,11955,21073,"Jul 1, 2020",False,20/21,,free transfer
6,790918,11884,11955,"Jul 1, 2019",False,19/20,,free transfer
7,790918,71010,11884,"Jul 1, 2017",False,17/18,,free transfer
0,52348,533,123,"Dec 6, 2022",False,22/23,€700k,
1,52348,4795,533,"Jul 1, 2016",False,16/17,€2.25m,€800k
2,52348,83,4795,"Jul 1, 2014",False,14/15,€750k,free transfer
3,52348,108,83,"Jul 1, 2012",False,12/13,€400k,free transfer
4,52348,1324,108,"Jul 1, 2009",False,09/10,€400k,
5,52348,9451,1324,"Jul 1, 2007",False,07/08,,
0,277179,12,23826,"Jun 30, 2024",True,23/24,€8.00m,End of loan
1,277179,23826,12,"Jan 30, 2024",False,23/24,€8.00m,loan transfer
2,277179,141,23826,"Jan 29, 2024",False,23/24,€8.00m,End of loan
3,277179,23826,141,"Jul 12, 2023",False,23/24,€12.00m,"Loan fee:<br /><i class=""normaler-text"">€1.50m</i>"
4,277179,533,23826,"Jun 30, 2023",False,22/23,€12.00m,End of loan
5,277179,23826,533,"Aug 8, 2022",False,22/23,€30.00m,loan transfer
6,277179,281,23826,"Jul 1, 2021",False,21/22,€35.00m,€18.00m
7,277179,23826,281,"Jun 30, 2021",False,20/21,€35.00m,End of loan
8,277179,281,23826,"Jan 31, 2020",False,19/20,€16.00m,"Loan fee:<br /><i class=""normaler-text"">€2.00m</i>"
9,277179,383,281,"Jul 3, 2019",False,19/20,€16.00m,€12.00m
10,277179,9265,383,"Jul 1, 2018",False,18/19,€3.00m,€5.50m
11,277179,132,9265,"Jun 29, 2018",False,17/18,€3.00m,End of loan
12,277179,9265,132,"Jul 4, 2017",False,17/18,€500k,loan transfer
13,277179,237,9265,"Jun 30, 2017",False,16/17,€500k,End of loan
14,277179,9265,237,"Jan 31, 2017",False,16/17,€300k,loan transfer
15,277179,12321,9265,"Jan 30, 2017",False,16/17,€300k,End of loan
16,277179,9265,12321,"Jan 1, 2017",False,16/17,,loan transfer
17,277179,40058,9265,"Oct 31, 2015",False,15/16,,End of loan
18,277179,9265,40058,"Jul 8, 2015",False,15/16,,loan transfer
19,277179,6930,9265,"Jul 1, 2014",False,14/15,,
20,277179,25259,6930,"Jul 3, 2013",False,13/14,,€4.50m
0,223974,533,1025,"Jul 1, 2023",False,23/24,€14.00m,€5.00m
1,223974,1025,533,"Jun 30, 2023",False,22/23,€14.00m,End of loan
2,223974,533,1025,"Sep 1, 2022",False,22/23,€10.00m,"Loan fee:<br /><i class=""normaler-text"">€350k</i>"
3,223974,983,533,"Jul 1, 2017",False,17/18,€100k,
4,223974,8925,983,"Jul 1, 2016",False,16/17,,
5,223974,503,8925,"Aug 6, 2015",False,15/16,,€200k
6,223974,4375,503,"Jul 1, 2014",False,14/15,,
7,223974,9699,4375,"Jan 1, 2014",False,13/14,,
8,223974,42816,9699,"Jul 1, 2013",False,13/14,,
9,223974,42815,42816,"Jul 1, 2012",False,12/13,,
10,223974,20133,42815,"Jul 1, 2011",False,11/12,,
11,223974,20153,20133,"Mar 15, 2011",False,10/11,,?
12,223974,20451,20153,"Jul 1, 2010",False,10/11,,?
13,223974,16379,20451,"Jul 1, 2009",False,09/10,,?
14,223974,76850,16379,"Jul 1, 2008",False,08/09,,?
0,143798,197,533,"Jul 1, 2015",False,15/16,€3.50m,€3.50m
1,143798,892,197,"Dec 31, 2011",False,11/12,€300k,End of loan
2,143798,197,892,"Aug 12, 2011",False,11/12,€250k,loan transfer
3,143798,12795,197,"Jul 1, 2010",False,10/11,,
4,143798,35642,12795,"Jul 1, 2009",False,09/10,,
0,796429,1268,206,"Jun 30, 2024",True,23/24,€1.00m,End of loan
1,796429,206,1268,"Aug 17, 2023",False,23/24,€1.50m,loan transfer
2,796429,8816,206,"Jul 14, 2023",False,23/24,€1.50m,?
3,796429,533,8816,"Jun 30, 2023",False,22/23,€1.50m,End of loan
4,796429,983,533,"Jan 18, 2023",False,22/23,€3.00m,
5,796429,533,983,"Jul 1, 2022",False,22/23,€3.00m,
6,796429,8816,533,"Jan 21, 2022",False,21/22,€3.00m,loan transfer
7,796429,1462,8816,"May 31, 2021",False,20/21,€125k,End of loan
8,796429,8816,1462,"Feb 1, 2021",False,20/21,€125k,loan transfer
9,796429,71021,8816,"Nov 30, 2020",False,20/21,,End of loan
10,796429,8816,71021,"Oct 3, 2020",False,20/21,,loan transfer
11,796429,1196,8816,"Oct 2, 2020",False,20/21,,
12,796429,71021,1196,"Oct 1, 2020",False,20/21,,End of loan
13,796429,1196,71021,"Jul 25, 2020",False,20/21,,loan transfer
0,315604,2687,533,"Jun 30, 2024",True,23/24,€2.50m,End of loan
1,315604,533,2687,"Feb 1, 2024",False,23/24,€2.50m,loan transfer
2,315604,683,533,"Jun 30, 2023",False,22/23,€7.00m,End of loan
3,315604,533,683,"Sep 15, 2022",False,22/23,€16.00m,loan transfer
4,315604,409,533,"Aug 15, 2019",False,19/20,€20.00m,€12.50m
5,315604,37024,409,"Jul 1, 2016",False,16/17,€300k,
6,315604,1956,37024,"Aug 17, 2015",False,15/16,,?
7,315604,45714,1956,"Dec 1, 2013",False,13/14,,?
0,443710,533,79,"Aug 25, 2023",False,23/24,€5.00m,€5.50m
1,443710,28,533,"Jul 1, 2021",False,21/22,€2.50m,free transfer
2,443710,1462,28,"Jan 1, 2020",False,19/20,€200k,
3,443710,21058,1462,"Jul 1, 2018",False,18/19,,
4,443710,18936,21058,"Jul 1, 2017",False,17/18,,
5,443710,50304,18936,"Jul 1, 2010",False,10/11,,free transfer
0,57051,515,25968,"Oct 1, 2023",False,23/24,,
1,57051,533,515,"Jul 1, 2023",False,23/24,€1.00m,
2,57051,33,533,"Jul 1, 2021",False,21/22,€3.00m,free transfer
3,57051,533,33,"Jun 30, 2021",False,20/21,€3.00m,End of loan
4,57051,33,533,"Oct 5, 2020",False,20/21,€4.50m,loan transfer
5,57051,533,33,"Jun 30, 2020",False,19/20,€5.20m,End of loan
6,57051,33,533,"Jul 31, 2019",False,19/20,€9.00m,"Loan fee:<br /><i class=""normaler-text"">€850k</i>"
7,57051,27,33,"Aug 27, 2018",False,18/19,€15.00m,€16.00m
8,57051,533,27,"Jul 1, 2017",False,17/18,€8.00m,free transfer
9,57051,79,533,"Aug 24, 2010",False,10/11,€1.50m,€4.00m
10,57051,102,79,"Jul 1, 2008",False,08/09,€50k,
11,57051,2517,102,"Jan 1, 2008",False,07/08,,
12,57051,21084,2517,"Jul 1, 2006",False,06/07,,
13,57051,19210,21084,"Jul 1, 2005",False,05/06,,
14,57051,39708,19210,"Jul 23, 2003",False,03/04,,free transfer
15,57051,47082,39708,"Jul 1, 2001",False,01/02,,free transfer
0,476915,533,983,"Jul 1, 2023",False,23/24,€700k,
1,476915,1269,533,"Jun 30, 2023",False,22/23,€700k,End of loan
2,476915,533,1269,"Aug 31, 2022",False,22/23,€1.20m,loan transfer
3,476915,202,533,"Jun 30, 2022",False,21/22,€1.20m,End of loan
4,476915,533,202,"Jan 14, 2022",False,21/22,€1.50m,loan transfer
5,476915,8925,533,"Jul 1, 2020",False,20/21,,
6,476915,21082,8925,"Jan 1, 2019",False,18/19,,
7,476915,51654,21082,"Jul 9, 2018",False,18/19,,€360k
8,476915,32798,51654,"Jul 1, 2017",False,17/18,,
0,251309,8925,533,"Jul 1, 2016",False,16/17,€100k,
1,251309,21082,8925,"Jul 1, 2015",False,15/16,,
2,251309,17474,21082,"Jul 1, 2013",False,13/14,,
3,251309,65720,17474,"Jul 1, 2009",False,09/10,,free transfer
0,234029,89,533,"Jul 1, 2022",False,22/23,€7.50m,free transfer
1,234029,48,89,"Jul 1, 2017",False,17/18,€600k,free transfer
2,234029,533,48,"Aug 11, 2015",False,15/16,€100k,?
3,234029,983,533,"Jul 1, 2015",False,15/16,€100k,
4,234029,8925,983,"Jul 1, 2014",False,14/15,,
5,234029,6760,8925,"Jul 1, 2013",False,13/14,,free transfer
6,234029,26561,6760,"Jul 1, 2012",False,12/13,,
7,234029,29815,26561,"Jul 1, 2010",False,10/11,,
8,234029,64642,29815,"Jul 1, 2009",False,09/10,,free transfer
0,334999,35,533,"Jul 1, 2022",False,22/23,€2.50m,free transfer
1,334999,2486,35,"Jul 1, 2018",False,18/19,,
2,334999,21062,2486,"Jul 1, 2017",False,17/18,,
3,334999,29107,21062,"Jul 1, 2015",False,15/16,,
4,334999,39874,29107,"Jul 1, 2011",False,11/12,,free transfer
0,91849,58,368,"Jun 30, 2024",True,23/24,€2.50m,End of loan
1,91849,368,58,"Aug 22, 2023",False,23/24,€2.00m,loan transfer
2,91849,533,368,"Jun 30, 2023",False,22/23,€2.00m,End of loan
3,91849,368,533,"Jan 30, 2023",False,22/23,€3.00m,loan transfer
4,91849,16,368,"Aug 25, 2021",False,21/22,€15.00m,€6.00m
5,91849,86,16,"Jul 1, 2018",False,18/19,€12.00m,€20.00m
6,91849,190,86,"Jan 1, 2017",False,16/17,€3.50m,€2.00m
7,91849,16104,190,"Jul 1, 2009",False,09/10,€100k,
8,91849,52880,16104,"Jul 1, 2007",False,07/08,,
0,569031,983,533,"Jan 18, 2023",False,22/23,€200k,
1,569031,8925,983,"Jul 1, 2022",False,22/23,,
2,569031,21082,8925,"Jul 1, 2020",False,20/21,,
3,569031,17474,21082,"Jul 1, 2019",False,19/20,,
4,569031,18042,17474,"Aug 1, 2017",False,17/18,,free transfer
5,569031,33493,18042,"Jul 1, 2016",False,16/17,,free transfer
6,569031,87683,33493,"Jul 1, 2012",False,12/13,,free transfer
0,270393,190,533,"Jul 29, 2019",False,19/20,€13.00m,€10.00m
1,270393,1177,190,"Jan 19, 2018",False,17/18,€1.00m,€1.00m
2,270393,15642,1177,"Jan 1, 2015",False,14/15,€50k,
3,270393,15734,15642,"Jul 1, 2013",False,13/14,,
0,324278,533,23826,"Jul 1, 2023",False,23/24,€24.00m,€25.50m
1,324278,983,533,"Jan 15, 2019",False,18/19,€350k,
2,324278,8925,983,"Jul 1, 2018",False,18/19,,
3,324278,7560,8925,"Jul 1, 2017",False,17/18,,?
4,324278,42828,7560,"Jul 1, 2015",False,15/16,,
5,324278,42827,42828,"Jul 1, 2014",False,14/15,,
6,324278,20152,42827,"Jul 1, 2012",False,12/13,,?
0,822959,21082,533,"Jul 1, 2021",False,21/22,,
1,822959,17474,21082,"Jul 1, 2020",False,20/21,,
2,822959,93166,17474,"Jul 1, 2015",False,15/16,,free transfer
0,789898,42,533,"Jun 30, 2024",True,23/24,€700k,End of loan
1,789898,533,42,"Aug 28, 2023",False,23/24,€1.00m,loan transfer
2,789898,5372,533,"Jul 1, 2022",False,22/23,,€500k
3,789898,21057,5372,"Jul 1, 2021",False,21/22,,
4,789898,21060,21057,"Jul 1, 2020",False,20/21,,free transfer
5,789898,11844,21060,"Jul 1, 2019",False,19/20,,free transfer
6,789898,39378,11844,"Jul 1, 2015",False,15/16,,free transfer
7,789898,96871,39378,"Jul 1, 2013",False,13/14,,free transfer
0,293281,1132,533,"Jun 30, 2024",True,23/24,€3.00m,End of loan
1,293281,533,1132,"Jul 27, 2023",False,23/24,€3.00m,loan transfer
2,293281,58,533,"Jun 30, 2021",False,20/21,€5.50m,End of loan
3,293281,533,58,"Jan 23, 2021",False,20/21,€8.00m,loan transfer
4,293281,16,533,"Jan 31, 2020",False,19/20,€12.00m,€9.00m
5,293281,79,16,"Jun 30, 2018",False,17/18,€500k,End of loan
6,293281,16,79,"Jan 23, 2018",False,17/18,€500k,"Loan fee:<br /><i class=""normaler-text"">€200k</i>"
7,293281,1464,16,"Jul 1, 2017",False,17/18,,
8,293281,21055,1464,"Jul 1, 2015",False,15/16,,
9,293281,9712,21055,"Jan 30, 2015",False,14/15,,free transfer
0,538977,533,399,"Jan 14, 2023",False,22/23,€16.00m,€34.00m
1,538977,273,533,"Feb 1, 2021",False,20/21,€1.50m,€750k
2,538977,8154,273,"Jul 1, 2020",False,20/21,€150k,
3,538977,7874,8154,"Aug 8, 2018",False,18/19,,
4,538977,64820,7874,"Jul 1, 2017",False,17/18,,?
0,46580,1003,533,"Jul 1, 2016",False,16/17,€7.50m,€11.00m
1,46580,533,1003,"Jun 30, 2016",False,15/16,€7.50m,End of loan
2,46580,1003,533,"Jan 20, 2016",False,15/16,€8.00m,loan transfer
3,46580,144,1003,"Jan 16, 2015",False,14/15,€4.50m,€9.00m
4,46580,419,144,"Aug 30, 2013",False,13/14,€1.25m,€1.20m
5,46580,11194,419,"Jun 30, 2013",False,12/13,€1.25m,End of loan
6,46580,419,11194,"Feb 10, 2012",False,11/12,€250k,loan transfer
7,46580,9641,419,"Jul 1, 2009",False,09/10,,
8,46580,36342,9641,"Jul 1, 2008",False,08/09,,
9,46580,36341,36342,"Jul 1, 2006",False,06/07,,
0,237164,42,533,"Jul 1, 2019",False,19/20,€12.00m,€9.00m
1,237164,38,42,"Aug 31, 2017",False,17/18,€1.50m,€4.50m
2,237164,6675,38,"Jul 1, 2013",False,13/14,,
3,237164,28105,6675,"Jul 1, 2012",False,12/13,,
4,237164,33322,28105,"Jul 1, 2011",False,11/12,,free transfer
5,237164,70234,33322,"Jul 1, 2009",False,09/10,,free transfer
0,283196,417,58,"Jul 7, 2023",False,23/24,€7.00m,€5.00m
1,283196,533,417,"Jun 30, 2023",False,22/23,€7.00m,End of loan
2,283196,417,533,"Jan 2, 2023",False,22/23,€12.00m,loan transfer
3,283196,368,417,"Dec 31, 2022",False,22/23,€12.00m,End of loan
4,283196,417,368,"Sep 1, 2022",False,22/23,€17.00m,loan transfer
5,283196,610,417,"Aug 29, 2019",False,19/20,€18.00m,€20.50m
6,283196,2824,610,"Jul 1, 2016",False,16/17,,
7,283196,15642,2824,"Jul 1, 2015",False,15/16,,€270k
8,283196,15734,15642,"Jul 1, 2014",False,14/15,,
0,145866,533,60529,"Jul 12, 2023",False,23/24,€3.00m,€1.50m
1,145866,368,533,"Jan 7, 2020",False,19/20,€10.00m,€12.00m
2,145866,409,368,"Jul 1, 2019",False,19/20,€15.00m,€17.00m
3,145866,504,409,"Jun 30, 2017",False,16/17,€5.00m,End of loan
4,145866,409,504,"Feb 14, 2017",False,16/17,€5.00m,loan transfer
5,145866,504,409,"Jul 1, 2016",False,16/17,€7.00m,€5.00m
6,145866,119,504,"Feb 6, 2014",False,13/14,€350k,€400k
7,145866,19856,119,"Jul 1, 2011",False,11/12,,
8,145866,2828,19856,"Jul 1, 2010",False,10/11,,?
9,145866,26919,2828,"Jul 1, 2009",False,09/10,,
0,524290,14,533,"Jun 30, 2024",True,23/24,€800k,End of loan
1,524290,533,14,"Aug 31, 2023",False,23/24,€800k,loan transfer
2,524290,983,533,"Jan 4, 2022",False,21/22,€400k,
