,competitionID,clubID,seasonID,competitionName,appearances,yellowCards,goalsConceded,cleanSheets,minutesPlayed,redCards,secondYellowCards,goals,id,assists
2,DFB,24,2023,DFB-Pokal,1,,,1,90',,,,40034,
3,ECLQ,24,2023,UECL Qualifiers,,,,,,,,,40034,
4,L1,24,2022,Bundesliga,,,,,,,,,40034,
5,CL,24,2022,Champions League,,,,,,,,,40034,
6,OBLC,177,2022,Hessenliga,1,,,1,90',,,,40034,
7,USC,24,2022,UEFA Super Cup,,,,,,,,,40034,
8,EL,24,2021,Europa League,,,,,,,,,40034,
9,L1,24,2021,Bundesliga,1,,2,,90',,,,40034,
10,L1,79,2020,Bundesliga,,,,,,,,,40034,
11,DFB,79,2020,DFB-Pokal,,,,,,,,,40034,
12,DFB,79,2019,DFB-Pokal,,,,,,,,,40034,
13,L1PO,79,2018,Bundesliga Playoffs,,,,,,,,,40034,
14,L1,79,2018,Bundesliga,,,,,,,,,40034,
15,DFB,79,2018,DFB-Pokal,,,,,,,,,40034,
16,L1,79,2017,Bundesliga,,,,,,,,,40034,
17,DFB,79,2017,DFB-Pokal,,,,,,,,,40034,
18,L2,79,2016,2. Bundesliga,,,,,,,,,40034,
19,L1,533,2015,Bundesliga,1,,4,,90',,,,40034,
20,RLSW,983,2015,Regionalliga Südwest,4,,6,,360',,,,40034,
21,DFB,533,2015,DFB-Pokal,,,,,,,,,40034,
22,L1,533,2014,Bundesliga,,,,,,,,,40034,
23,DFB,533,2014,DFB-Pokal,2,,,2,131',,,,40034,
24,RLSW,983,2014,Regionalliga Südwest,3,,3,,270',,,,40034,
25,L1,533,2013,Bundesliga,11,1,17,2,990',,,,40034,
26,RLSW,983,2013,Regionalliga Südwest,5,,3,3,450',,,,40034,
27,DFB,533,2013,DFB-Pokal,2,,1,1,210',,,,40034,
28,L1PO,533,2012,Bundesliga Playoffs,,,,,,,,,40034,
29,L1,533,2012,Bundesliga,,,,,,,,,40034,
30,RLSW,983,2012,Regionalliga Südwest,13,,10,6,1.170',,,,40034,
31,L2,127,2011,2. Bundesliga,,,,,,,,,40034,
32,DFB,127,2011,DFB-Pokal,1,,,1,90',,,,40034,
33,RL2,983,2010,Regionalliga Süd,26,,27,7,2.340',,,,40034,
34,L1,533,2010,Bundesliga,,,,,,,,,40034,
35,L1,533,2009,Bundesliga,,,,,,,,,40034,
36,OBLB,983,2009,Oberliga Baden-Württemberg,27,1,17,15,2.430',,,,40034,
37,RL2,393,2008,Regionalliga Süd,29,1,26,8,2.565',,,,40034,
38,OL0,393,2007,Oberliga Bayern,31,1,30,10,2.790',,,,40034,
39,L2,65,2007,2. Bundesliga,,,,,,,,,40034,
40,OL0,393,2006,Oberliga Bayern,12,,15,3,1.080',,,,40034,
41,AJ3,2612,2006,U19-Bundesliga S/SW,9,,11,3,763',2,,,40034,
42,AJ3,6760,2005,U19-Bundesliga S/SW,24,,42,6,2.160',,,,40034,
0,RLSW,177,2023,Regionalliga Südwest,10,,10,4,895',,,,726120,
1,L1,24,2023,Bundesliga,,,,,,,,,726120,
2,OBLC,177,2022,Hessenliga,8,1,8,3,720',,,,726120,
3,ALB2,588,2022,Kategoria e Parë,10,,8,6,900',,,,726120,
4,AL21,95559,2022,Kategoria Superiore U21,4,,7,,360',,,,726120,
5,ALBP,588,2022,Kupa e Shqipërisë,1,,,1,90',,,,726120,
6,ALB1,588,2021,Abissnet Superiore,16,1,15,5,1.440',,,,726120,
7,ALBP,588,2021,Kupa e Shqipërisë,2,,2,,180',,,,726120,
0,L1,24,2023,Bundesliga,27,7,,,2.430',,,,661171,1
1,UCOL,24,2023,Conference League,6,,,,540',,,,661171,
2,DFB,24,2023,DFB-Pokal,3,1,,,249',,,,661171,
3,ECLQ,24,2023,UECL Qualifiers,2,,,,180',,,,661171,
4,EJPL,1096,2022,JPL Champions PO,6,1,,,492',,,,661171,
5,CCB,1096,2022,Croky Cup,6,,,,569',,,,661171,
6,BE1,1096,2022,JPL,33,3,,,2.899',,,,661171,1
7,ECLQ,1096,2022,UECL Qualifiers,5,1,,,450',,,,661171,
8,EJPL,1096,2021,JPL Play-Offs I,3,,,,187',,,,661171,
9,BE1,1096,2021,JPL,,,,,,,,,661171,
10,EL1S,19309,2021,Serie A Segunda Etapa,2,,,,50',,,,661171,
11,CS,19309,2021,Copa Sudamericana,2,,,,180',,,,661171,
12,EL1A,19309,2021,Serie A Primera Etapa,15,3,,,1.350',,,,661171,
13,ECSC,19309,2021,Supercopa Ecuador,1,,,,90',,,,661171,
14,CLI,19309,2021,Libertadores,10,1,,,900',,,,661171,
15,EL1S,19309,2020,Serie A Segunda Etapa,6,,,,521',,,,661171,
16,CLI,19309,2020,Libertadores,1,,,,44',,,,661171,
17,EL1A,19309,2020,Serie A Primera Etapa,2,,,,106',,,,661171,
18,CLIY,39908,2020,U20 Libertadores,4,1,,,390',,,,661171,
19,EC1N,19309,2019,LigaPro Serie A,1,,,,80',,,,661171,
20,ECUP,19309,2019,Copa Ecuador,,,,,,,,,661171,
21,CLIY,39908,2018,U20 Libertadores,,,,,,,,,661171,
0,L1,24,2023,Bundesliga,25,7,,,2.200',,,2,328784,
1,UCOL,24,2023,Conference League,6,1,,,526',,,2,328784,
2,DFB,24,2023,DFB-Pokal,3,1,,,222',,,,328784,2
3,ECLQ,24,2023,UECL Qualifiers,2,,,,180',,,,328784,
4,GB1,399,2022,Premier League,36,7,,,3.177',,,,328784,
5,FAC,399,2022,FA Cup,2,,,,166',,,,328784,
6,CGB,399,2022,EFL Cup,1,,,,44',,,,328784,
7,GB1,399,2021,Premier League,20,3,,,1.573',,,,328784,
8,FAC,399,2021,FA Cup,1,,,,90',,,,328784,
9,GB1,399,2020,Premier League,17,1,,,1.129',,,,328784,
10,GB21,20116,2020,Premier League 2,2,1,,,106',,,,328784,
11,L1,60,2019,Bundesliga,32,3,,,2.708',,,1,328784,
12,DFB,60,2019,DFB-Pokal,2,1,,,99',,,1,328784,
13,L1,60,2018,Bundesliga,24,3,,,1.897',,,1,328784,
14,DFB,60,2018,DFB-Pokal,1,,,,90',,,,328784,
15,L1,60,2017,Bundesliga,26,3,,,1.916',,,2,328784,2
16,DFB,60,2017,DFB-Pokal,2,,,,180',,,,328784,
17,L2,2,2017,2. Bundesliga,3,,,,270',,,,328784,
18,DFB,2,2017,DFB-Pokal,1,,,,90',,,,328784,1
19,L2,2,2016,2. Bundesliga,24,3,,,2.114',,,,328784,
20,RLSW,151,2016,Regionalliga Südwest,3,1,,,270',,,,328784,
21,RLSW,151,2015,Regionalliga Südwest,24,4,,,2.155',,1,1,328784,2
22,RLSW,104,2014,Regionalliga Südwest,23,5,,,1.961',,2,2,328784,
23,RHL,852,2014,Rheinlandliga,8,,,,720',,,,328784,
24,RLP,104,2014,Rheinlandpokal,2,,,,210',,,,328784,
0,L1,24,2023,Bundesliga,26,,,,2.247',1,1,1,546213,2
1,UCOL,24,2023,Conference League,6,2,,,369',,,1,546213,
2,DFB,24,2023,DFB-Pokal,3,,,,155',,,,546213,
3,ECLQ,24,2023,UECL Qualifiers,2,,,,180',,,,546213,
4,DFB,24,2022,DFB-Pokal,5,1,,,426',,,,546213,
5,L1,24,2022,Bundesliga,31,8,,,2.717',,,2,546213,1
6,CL,24,2022,Champions League,7,,,,600',,1,,546213,
7,USC,24,2022,UEFA Super Cup,1,,,,90',,,,546213,
8,EL,24,2021,Europa League,11,1,,,856',,1,,546213,
9,L1,24,2021,Bundesliga,26,2,,,2.187',,1,4,546213,
10,DFB,24,2021,DFB-Pokal,1,1,,,53',,,,546213,
11,L1,24,2020,Bundesliga,19,5,,,1.458',,,,546213,
12,DFB,24,2020,DFB-Pokal,1,,,,79',,,,546213,
13,BE1,601,2019,JPL,14,4,,,1.260',,,1,546213,
14,CCB,601,2019,Croky Cup,4,,,,360',,,,546213,
15,L1,24,2018,Bundesliga,,,,,,,,,546213,
16,BRA1,585,2018,Série A,,,,,,,,,546213,
0,L1,24,2023,Bundesliga,10,,,,339',,,1,571299,
1,UCOL,24,2023,Conference League,5,,,,450',,,,571299,
2,DFB,24,2023,DFB-Pokal,1,,,,3',,,,571299,
3,ECLQ,24,2023,UECL Qualifiers,1,,,,3',,,,571299,
4,L1,24,2022,Bundesliga,9,,,,466',,,,571299,
5,CL,24,2022,Champions League,3,2,,,120',,,,571299,
6,DFB,24,2022,DFB-Pokal,2,1,,,134',,,1,571299,
7,USC,24,2022,UEFA Super Cup,,,,,,,,,571299,
8,KRC,144,2021,Hrvatski nogometni kup,3,,,,221',,1,,571299,
9,KR1,144,2021,1. HNL,22,9,,,1.842',,,1,571299,1
10,ECLQ,144,2021,UECL Qualifiers,3,1,,,270',,,,571299,
11,KR1,144,2020,SuperSport HNL,16,4,,,1.337',1,,,571299,1
12,KRC,144,2020,Hrvatski nogometni kup,1,,,,64',,,,571299,
13,EL,144,2020,Europa League,5,1,,,450',,,,571299,
14,ELQ,144,2020,Europa League Qualifying,2,,,,210',,,,571299,
15,KR1,144,2019,SuperSport HNL,24,3,,,2.133',,1,,571299,1
16,KRC,144,2019,Hrvatski nogometni kup,3,1,,,244',,1,1,571299,
17,ELQ,144,2019,Europa League Qualifying,,,,,,,,,571299,
18,KR1,144,2018,SuperSport HNL,6,1,,,454',,,,571299,1
19,KRC,144,2018,Hrvatski nogometni kup,,,,,,,,,571299,
20,TDV,14444,2017,Viareggio Cup,4,,,,360',,,,571299,
0,L1,24,2023,Bundesliga,1,,,,65',,,,684315,
1,RLSW,177,2023,Regionalliga Südwest,13,3,,,1.150',,,,684315,
2,L3,17,2022,3. Liga,8,1,,,599',,,,684315,
3,AJ,1464,2022,U19-Bundesliga Endrunde,3,1,,,300',,,,684315,
4,19YL,41570,2022,UEFA Youth League,8,4,,,720',,,,684315,
5,AJ2,1464,2022,U19-Bundesliga West,13,1,,,1.169',,,,684315,
6,DFBJ,1464,2022,DFB-Pokal der Junioren,2,,,,180',,,1,684315,
7,AJ,1464,2021,U19-Bundesliga Endrunde,3,1,,,270',,,,684315,
8,DFBJ,1464,2021,DFB-Pokal der Junioren,4,2,,,345',,,,684315,
9,AJ2,1464,2021,U19-Bundesliga West,12,1,,,1.051',,,3,684315,1
10,19YL,41570,2021,UEFA Youth League,7,1,,,530',,,,684315,
11,ALPW,1464,2021,U19 Ligapokal West,1,,,,45',,,,684315,
12,RLW3,17,2020,Regionalliga West,,,,,,,,,684315,
13,AJ2,1464,2020,U19-Bundesliga West,3,,,,270',,,,684315,2
14,DFBJ,1464,2020,DFB-Pokal der Junioren,1,,,,90',,,,684315,
15,BJ2,21055,2019,U17-Bundesliga West,21,1,,,1.691',,,4,684315,1
0,L1,24,2023,Bundesliga,6,,,,128',,,,39259,
1,UCOL,24,2023,Conference League,3,,,,124',,,,39259,
2,DFB,24,2023,DFB-Pokal,3,,,,258',,,,39259,
3,ECLQ,24,2023,UECL Qualifiers,,,,,,,,,39259,
