,id,name,position,dateOfBirth,age,nationality,currentClub,height,foot,joinedOn,signedFrom,marketValue,status,joined,contract
115,472176,Salvatore Boccia,Centre-Back,"Jun 6, 2001",22,Italy,Novara FC,"1,82m",right,"Aug 25, 2022",,€125k,,,
116,310527,Paulo Azzi,Left-Back,"Jul 15, 1994",28,Brazil,Cagliari Calcio,"1,88m",right,"Jul 1, 2023",Modena FC,€1.60m,,,
117,731491,Franco Carboni,Left-Back,"Apr 4, 2003",20,Argentina,Ternana Calcio,"1,90m",left,"Jul 1, 2021",Inter Milan,€1.00m,,,
118,241889,Antonio Barreca,Left-Back,"Mar 18, 1995",28,Italy,UC Sampdoria,"1,80m",left,"Jul 1, 2023",AS Monaco,€800k,,,
119,705097,Davide Veroli,Left-Back,"Jan 29, 2003",20,Italy,US Catanzaro,"1,88m",left,"Jul 15, 2022",Cagliari Primavera,€200k,,,
120,392569,Gabriele Zappa,Right-Back,"Dec 22, 1999",23,Italy,Cagliari Calcio,"1,87m",right,"Aug 9, 2019",: Ablöse €3.20m,€2.00m,,,
121,457674,Alessandro Di Pardo,Right-Back,"Jul 18, 1999",23,Italy,Cagliari Calcio,"1,82m",right,"Jul 1, 2014",Juventus Next Gen,€600k,,"Joined from Juventus Next Gen; date: Jul 1, 2023; fee: €2.00m",
122,711352,Francesco Zallu,Right-Back,"Apr 29, 2003",20,Italy,Olbia Calcio 1905,"1,86m",right,"Sep 1, 2020",,€100k,,,
123,460651,Antoine Makoumbou,Defensive Midfield,"Jul 18, 1998",24,Congo,Cagliari Calcio,"1,87m",right,"Jul 1, 2022",NK Maribor,€3.00m,,,
124,813973,Michele Carboni,Defensive Midfield,"Aug 3, 2004",18,Italy,Cagliari Primavera,,,"Jul 1, 2017",,€150k,,,
125,315063,Nahitan Nández,Central Midfield,"Dec 28, 1995",27,Uruguay,Cagliari Calcio,"1,72m",right,"Jul 2, 2022",CA Boca Juniors,€5.00m,,,
126,235931,Alessandro Deiola,Central Midfield,"Aug 1, 1995",27,Italy,Cagliari Calcio,"1,90m",right,"Jul 1, 2019",Cagliari Primavera,€1.80m,,,
127,317482,Marko Rog,Central Midfield,"Jul 19, 1995",27,Croatia,GNK Dinamo Zagreb,"1,80m",right,"Jan 31, 2020",SSC Napoli,€1.70m,,,
128,650224,Christos Kourfalidis,Central Midfield,"Nov 11, 2002",20,Greece,Feralpisalò,"1,78m",right,"Aug 18, 2022",Cagliari Primavera,€1.00m,,,
129,167796,Paolo Faragò,Central Midfield,"Feb 12, 1993",30,Italy,Retired,"1,87m",right,"Jul 1, 2022",: Ablöse €2.30m,€700k,unknown injury - Return unknown,,
130,85393,Nicolas Viola,Central Midfield,"Oct 12, 1989",33,Italy,Cagliari Calcio,"1,80m",left,"Aug 12, 2022",Bologna FC 1909,€600k,,,
131,459945,Nunzio Lella,Central Midfield,"Jul 28, 2000",22,Italy,Venezia FC,"1,86m",right,"Jul 1, 2022",Cagliari Primavera,€500k,,,
132,264116,Gastón Pereiro,Attacking Midfield,"Jun 11, 1995",28,Uruguay,Ternana Calcio,"1,88m",left,"Sep 1, 2022",: Ablöse €4.60m,€2.00m,,,
133,51736,Marco Mancosu,Attacking Midfield,"Aug 22, 1988",34,Italy,Cagliari Calcio,"1,77m",right,"Jul 25, 2022",SPAL,€900k,"Knee surgery - Return expected on Apr 29, 2024",,
134,701842,Nicolò Cavuoti,Attacking Midfield,"Apr 4, 2003",20,Italy,Olbia Calcio 1905,"1,77m",left,"Jul 1, 2022",,€200k,unknown injury - Return unknown,,
135,736034,Isaías Delpupo,Attacking Midfield,"Mar 31, 2003",20,Argentina,US Città di Pontedera,"1,76m",left,"Aug 30, 2017",Cagliari Primavera,€200k,,,
136,390159,Vincenzo Millico,Left Winger,"Aug 12, 2000",22,Italy,Calcio Foggia 1920,"1,74m",right,"Jan 31, 2023",Torino FC,€800k,,,
137,257474,Vanja Milinković-Savić,Goalkeeper,"Feb 20, 1997",26,Serbia,Torino FC,"2,02m",right,"Jul 1, 2017",Lechia Gdansk,€3.50m,,,
138,77825,Etrit Berisha,Goalkeeper,"Mar 10, 1989",34,Albania,FC Empoli,"1,94m",left,"Jul 1, 2022",SPAL,€400k,"Chest injury - Return expected on Apr 7, 2024",,
139,463792,Luca Gemello,Goalkeeper,"Jul 3, 2000",22,Italy,Torino FC,"1,90m",right,"Jul 1, 2019",Torino Primavera,€300k,,,
140,658586,Matteo Fiorenza,Goalkeeper,"Jun 15, 2003",20,Italy,Sporting Club Trestina,"1,95m",right,"Jul 1, 2022",Torino Primavera,€50k,,,
141,418543,Perr Schuurs,Centre-Back,"Nov 26, 1999",23,Netherlands,Torino FC,"1,91m",right,"Aug 18, 2022",Ajax Amsterdam,€25.00m,"Cruciate ligament injury - Return expected on May 1, 2024",,
142,386446,Alessandro Buongiorno,Centre-Back,"Jun 6, 1999",24,Italy,Torino FC,"1,90m",left,"Jul 1, 2018",Torino Primavera,€10.00m,,,
143,544149,David Zima,Centre-Back,"Nov 8, 2000",22,Czech Republic,SK Slavia Prague,"1,92m",right,"Aug 31, 2021",: Ablöse €5.90m,€5.00m,Ill - Return unknown,,
144,395083,Andreaw Gravillon,Centre-Back,"Feb 8, 1998",25,Guadeloupe,Adana Demirspor,"1,89m",right,"Jan 31, 2023",Stade Reims,€4.00m,,,
145,86784,Ricardo Rodríguez,Centre-Back,"Aug 25, 1992",30,Switzerland,Torino FC,"1,82m",left,"Sep 1, 2020",AC Milan,€3.50m,Team captain,,
146,183031,Koffi Djidji,Centre-Back,"Nov 30, 1992",30,Cote d'Ivoire,Torino FC,"1,84m",right,"Jul 1, 2019",FC Nantes,€3.00m,muscular problems - Return unknown,,
147,804799,Ange Caumenan N'Guessan,Centre-Back,"Sep 1, 2003",19,France,Ternana Calcio,"1,87m",right,"Jul 1, 2023",Torino Primavera,€200k,,,
148,945702,Sebas Wade,Left-Back,"Apr 9, 2003",20,England,RCD Mallorca B,"1,90m",left,"Jul 1, 2019",,€10k,,,
149,648779,Wilfried Singo,Right-Back,"Dec 25, 2000",22,Cote d'Ivoire,AS Monaco,"1,90m",right,"Jul 1, 2019",Torino Primavera,€12.00m,,,
150,236490,Ola Aina,Right-Back,"Oct 8, 1996",26,Nigeria,Nottingham Forest,"1,84m",right,"Jul 4, 2022",Chelsea FC,€3.50m,unknown injury - Return unknown,,
151,715470,Brian Bayeye,Right-Back,"Jun 30, 2000",23,DR Congo,Ascoli Calcio,"1,82m",right,"Jul 1, 2023",US Catanzaro,€500k,,,
152,1004344,Ali Dembélé,Right-Back,"Jan 5, 2004",19,France,Venezia FC,"1,84m",right,"Jul 1, 2022",Torino Primavera,€200k,,,
153,467992,Samuele Ricci,Defensive Midfield,"Aug 21, 2001",21,Italy,Torino FC,"1,81m",right,"Jul 1, 2023",FC Empoli,€20.00m,,,
154,470794,Ivan Ilić,Central Midfield,"Mar 17, 2001",22,Serbia,Torino FC,"1,86m",left,"Jul 29, 2016",Hellas Verona,€19.00m,"Collateral ligament injury - Return expected on Apr 15, 2024","Joined from Hellas Verona; date: Jul 1, 2023; fee: €15.70m",
155,245056,Saša Lukić,Central Midfield,"Aug 13, 1996",26,Serbia,Fulham FC,"1,82m",right,"Aug 8, 2022",FK Partizan Belgrade,€12.00m,,,
156,743091,Emirhan İlkhan,Central Midfield,"Jun 1, 2004",19,Türkiye,Basaksehir FK,"1,75m",right,"Sep 1, 2020",Besiktas JK,€4.00m,,,
157,225873,Karol Linetty,Central Midfield,"Feb 2, 1995",28,Poland,Torino FC,"1,75m",right,"Jan 31, 2023",UC Sampdoria,€3.50m,,,
158,434676,Ronaldo Vieira,Central Midfield,"Jul 19, 1998",24,England,UC Sampdoria,"1,78m",right,"Jul 1, 2016",UC Sampdoria,€2.00m,Adductor injury - Return unknown,,
159,373899,Jacopo Segre,Central Midfield,"Feb 17, 1997",26,Italy,Palermo FC,"1,85m",right,"Jan 2, 2023",Torino Primavera,€1.70m,,,
160,798929,Gvidas Gineitis,Central Midfield,"Apr 15, 2004",19,Lithuania,Torino FC,"1,91m",left,"Jan 25, 2020",Torino Primavera,€900k,Knee injury - Return unknown,,
161,564305,Michel Adopo,Central Midfield,"Jul 19, 2000",22,France,Atalanta BC,"1,87m",right,"Jul 1, 2022",Torino Primavera,€500k,,,
162,617019,Matthew Garbett,Central Midfield,"Apr 13, 2002",21,New Zealand,NAC Breda,"1,88m",right,"Aug 23, 2023",Torino Primavera,€300k,,"Returned after loan spell with NAC Breda; date: Jun 30, 2023; fee: End of loan",
163,724108,Aaron Ciammaglichella,Central Midfield,"Jan 26, 2005",18,Italy,Torino Primavera,"1,80m",right,"Sep 1, 2020",,,,,
164,186368,Valentino Lazaro,Right Midfield,"Mar 24, 1996",27,Austria,Torino FC,"1,81m",right,"Aug 8, 2023",Inter Milan,€5.00m,,"Joined from Inter Milan; date: Aug 23, 2023; fee: €4.00m",
165,336125,Mërgim Vojvoda,Left Midfield,"Feb 1, 1995",28,Kosovo,Torino FC,"1,87m",right,"Aug 11, 2022",: Ablöse €5.20m,€4.00m,,,
166,293200,Nikola Vlasic,Attacking Midfield,"Oct 4, 1997",25,Croatia,Torino FC,"1,79m",right,"Jul 1, 2023",West Ham United,€17.00m,,"Joined from West Ham United; date: Aug 8, 2023; fee: €12.80m",
167,255450,Aleksey Miranchuk,Attacking Midfield,"Oct 17, 1995",27,Russia,Atalanta BC,"1,82m",left,"Sep 1, 2022",Atalanta BC,€12.00m,,,
168,245078,Nemanja Radonjic,Left Winger,"Feb 15, 1996",27,Serbia,RCD Mallorca,"1,85m",both,"Jan 31, 2022",Olympique Marseille,€4.00m,,,
169,324804,Yann Karamoh,Left Winger,"Jul 8, 1998",24,France,Montpellier HSC,"1,84m",right,"Jul 1, 2016",Parma Calcio 1913,€3.50m,,,
170,551752,Demba Seck,Right Winger,"Feb 10, 2001",22,Senegal,Frosinone Calcio,"1,90m",left,"Jan 31, 2021",SPAL,€2.70m,,,
171,340070,Simone Edera,Right Winger,"Jan 9, 1997",26,Italy,SPAL,"1,74m",left,"Jul 1, 2022",Torino Primavera,€300k,,,
172,234509,André Onana,Goalkeeper,"Apr 2, 1996",27,Cameroon,Manchester United,"1,90m",right,"Jul 1, 2022",Ajax Amsterdam,€35.00m,,,
173,28021,Samir Handanovic,Goalkeeper,"Jul 14, 1984",38,Slovenia,Retired,"1,93m",right,"Jul 9, 2012",Udinese Calcio,€500k,,,
174,371247,Gabriel Brazão,Goalkeeper,"Oct 5, 2000",22,Brazil,Santos FC,"1,92m",right,"Jul 17, 2019",Parma Calcio 1913,€400k,,"Returned after loan spell with Ternana Calcio; date: Jan 31, 2024; fee: End of loan",
175,16633,Alex Cordaz,Goalkeeper,"Jan 1, 1983",40,Italy,FC Vigne,"1,88m",right,"Jul 1, 2021",FC Crotone,€200k,,,
176,735364,Nikolaos Botis,Goalkeeper,"Mar 31, 2004",19,Greece,Olympiacos Piraeus B,"1,96m",,"Aug 30, 2017",,€100k,,,
177,315853,Alessandro Bastoni,Centre-Back,"Apr 13, 1999",24,Italy,Inter Milan,"1,90m",left,"Jul 7, 2017",Atalanta BC,€60.00m,"Muscle fatigue - Return expected on Apr 8, 2024",,
178,204069,Milan Skriniar,Centre-Back,"Feb 11, 1995",28,Slovakia,Paris Saint-Germain,"1,88m",right,"Jul 1, 2018",UC Sampdoria,€50.00m,,,
179,111196,Stefan de Vrij,Centre-Back,"Feb 5, 1992",31,Netherlands,Inter Milan,"1,89m",right,"Jul 1, 2023",: Ablöse free transfer,€8.00m,"Groin injury - Return expected on Apr 8, 2024",,
180,131075,Francesco Acerbi,Centre-Back,"Feb 10, 1988",35,Italy,Inter Milan,"1,92m",left,"Jan 30, 2014",SS Lazio,€4.00m,,"Joined from SS Lazio; date: Jul 1, 2023; fee: €4.00m",
181,55769,Danilo D'Ambrosio,Centre-Back,"Sep 9, 1988",34,Italy,AC Monza,"1,80m",right,"Jul 1, 2022",Torino FC,€1.50m,Muscle injury - Return unknown,,
182,616162,Alessandro Fontanarosa,Centre-Back,"Feb 7, 2003",20,Italy,Cosenza Calcio,"1,85m",left,"Jul 5, 2018",Inter Milan Primavera,€400k,,,
183,198116,Federico Dimarco,Left-Back,"Nov 10, 1997",25,Italy,Inter Milan,"1,75m",left,"Aug 9, 2017",: Ablöse €5.00m,€35.00m,,,
184,312862,Dalbert,Left-Back,"Sep 8, 1993",29,Brazil,Without Club,"1,81m",left,"Jul 1, 2021",OGC Nice,€1.00m,,,
185,54906,Matteo Darmian,Right-Back,"Dec 2, 1989",33,Italy,Inter Milan,"1,83m",right,"Jul 1, 2022",Parma Calcio 1913,€4.00m,,,
186,582353,Mattia Zanotti,Right-Back,"Jan 11, 2003",20,Italy,FC St. Gallen 1879,"1,75m",right,"Jul 1, 2021",Inter Milan Primavera,€800k,,,
187,126414,Hakan Çalhanoğlu,Defensive Midfield,"Feb 8, 1994",29,Türkiye,Inter Milan,"1,78m",right,"Jul 1, 2016",AC Milan,€40.00m,,,
188,156617,Marcelo Brozovic,Defensive Midfield,"Nov 16, 1992",30,Croatia,Al-Nassr FC,"1,81m",both,"Jul 1, 2023",GNK Dinamo Zagreb,€25.00m,,,
189,543771,Kristjan Asllani,Defensive Midfield,"Mar 9, 2002",21,Albania,Inter Milan,"1,75m",right,"Jul 5, 2019",FC Empoli,€12.00m,,"Joined from FC Empoli; date: Jul 1, 2023; fee: €10.00m",
190,569384,Lucien Agoumé,Defensive Midfield,"Feb 9, 2002",21,France,Sevilla FC,"1,85m",right,"Sep 1, 2020",FC Sochaux-Montbéliard,€7.00m,,,
191,780136,Aleksandar Stankovic,Defensive Midfield,"Aug 3, 2005",17,Serbia,Inter Milan Primavera,"1,85m",right,"Jul 1, 2022",,,,,
192,255942,Nicolò Barella,Central Midfield,"Feb 7, 1997",26,Italy,Inter Milan,"1,75m",right,"Aug 1, 2017",Cagliari Calcio,€75.00m,,,
193,55735,Henrikh Mkhitaryan,Central Midfield,"Jan 21, 1989",34,Armenia,Inter Milan,"1,77m",both,"Aug 14, 2021",AS Roma,€6.00m,,,
194,197471,Roberto Gagliardini,Central Midfield,"Apr 7, 1994",29,Italy,AC Monza,"1,88m",right,"Jul 6, 2022",Atalanta BC,€4.00m,,,
195,969192,Ebenezer Akinsanmiro,Central Midfield,"Nov 25, 2004",18,Nigeria,Inter Milan Primavera,"1,84m",right,"Jul 1, 2022",,€800k,,,
196,321528,Denzel Dumfries,Right Midfield,"Apr 18, 1996",27,Netherlands,Inter Milan,"1,88m",right,"Jul 1, 2022",PSV Eindhoven,€28.00m,,,
197,357992,Raoul Bellanova,Right Midfield,"May 17, 2000",23,Italy,Torino FC,"1,88m",right,"Jul 1, 2022",Cagliari Calcio,€5.00m,,,
198,273132,Robin Gosens,Left Midfield,"Jul 5, 1994",28,Germany,1.FC Union Berlin,"1,83m",left,"Jul 4, 2018",Atalanta BC,€15.00m,,,
199,787618,Valentín Carboni,Attacking Midfield,"Mar 5, 2005",18,Argentina,AC Monza,"1,85m",left,"Jul 1, 2022",Inter Milan Primavera,€5.00m,,,
200,885623,Issiaka Kamate,Right Winger,"Aug 2, 2004",18,France,Inter Milan Primavera,"1,86m",left,"Aug 14, 2021",,€200k,,,
201,227081,Joaquín Correa,Second Striker,"Aug 13, 1994",28,Argentina,Olympique Marseille,"1,88m",right,"Jul 1, 2019",SS Lazio,€12.00m,,,
202,197929,Ivan Provedel,Goalkeeper,"Mar 17, 1994",29,Italy,SS Lazio,"1,94m",right,"Aug 8, 2022",: Ablöse €2.55m,€12.00m,Ankle injury - Return unknown,,
203,367464,Luís Maximiano,Goalkeeper,"Jan 5, 1999",24,Portugal,UD Almería,"1,90m",both,"Jul 13, 2022",Granada CF,€6.00m,,,
204,300137,Marius Adamonis,Goalkeeper,"May 13, 1997",26,Lithuania,AC Perugia Calcio,"1,91m",right,"Jul 1, 2017",Lazio U19,€150k,,,
205,818898,Federico Magro,Goalkeeper,"Jan 10, 2005",18,Italy,Lazio U19,"1,89m",right,"Jul 8, 2022",,,,,
206,389837,Nicolò Casale,Centre-Back,"Feb 14, 1998",25,Italy,SS Lazio,"1,91m",right,"Jul 12, 2022",Hellas Verona,€22.00m,,,
207,197747,Alessio Romagnoli,Centre-Back,"Jan 12, 1995",28,Italy,SS Lazio,"1,85m",left,"Jul 1, 2015",AC Milan,€18.00m,,,
208,126729,Patric,Centre-Back,"Apr 17, 1993",30,Spain,SS Lazio,"1,84m",right,"Jul 12, 2022",FC Barcelona B,€5.00m,,,
209,618341,Mario Gila,Centre-Back,"Aug 29, 2000",22,Spain,SS Lazio,"1,85m",right,"Aug 17, 2023",Real Madrid Castilla,€3.00m,,,
210,748720,Fabio Ruggeri,Centre-Back,"Dec 13, 2004",18,Italy,Lazio U19,,,"Oct 1, 2020",,€75k,,,
211,346567,Luca Pellegrini,Left-Back,"Mar 7, 1999",24,Italy,SS Lazio,"1,78m",left,"Jul 1, 2021",Juventus FC,€7.00m,,"On loan from Juventus FC until Jun 30, 2025",
212,287700,Mohamed Salim Fares,Left-Back,"Feb 15, 1996",27,Algeria,Brescia Calcio,"1,83m",left,"Jul 1, 2008",SPAL,€2.00m,,,
213,465565,Dimitrije Kamenovic,Left-Back,"Jul 16, 2000",22,Serbia,Yverdon Sport FC,"1,89m",left,"Jul 1, 2017",FK Cukaricki,€700k,,,
214,44420,Ștefan Radu,Left-Back,"Oct 22, 1986",36,Romania,Retired,"1,83m",left,"Jul 1, 2021",FC Dinamo Bucharest,€300k,,,
215,239802,Adam Marusic,Right-Back,"Oct 17, 1992",30,Montenegro,SS Lazio,"1,85m",right,"Aug 3, 2018",: Ablöse €5.50m,€8.00m,,,
216,200056,Elseid Hysaj,Right-Back,"Feb 2, 1994",29,Albania,SS Lazio,"1,82m",right,"Jul 1, 2013",SSC Napoli,€5.00m,,,
217,215089,Djavan Anderson,Right-Back,"Apr 21, 1995",28,Suriname,Without Club,"1,78m",right,"Jul 1, 2022",SSC Bari,€275k,,,
218,708086,Romano Floriani Mussolini,Right-Back,"Jan 27, 2003",20,Italy,Delfino Pescara 1936,"1,88m",right,"Aug 6, 2015",,€75k,,,
219,199733,Danilo Cataldi,Defensive Midfield,"Aug 6, 1994",28,Italy,SS Lazio,"1,80m",right,"Aug 31, 2016",Lazio U19,€10.00m,,,
220,613539,Marco Bertini,Defensive Midfield,"Aug 7, 2002",20,Italy,SPAL,"1,85m",right,"Jul 1, 2022",Lazio U19,€100k,"Broken ankle - Return expected on Jul 6, 2024",,
221,266302,Sergej Milinković-Savić,Central Midfield,"Feb 27, 1995",28,Serbia,Al-Hilal SFC,"1,92m",right,"Aug 25, 2021",: Ablöse €12.00m,€50.00m,,,
222,128220,Luis Alberto,Central Midfield,"Sep 28, 1992",30,Spain,SS Lazio,"1,83m",right,"Aug 1, 2022",Liverpool FC,€18.00m,,,
223,468301,Marcos Antônio,Central Midfield,"Jun 13, 2000",23,Brazil,PAOK Thessaloniki,"1,66m",right,"Jul 12, 2019",Shakhtar Donetsk,€8.00m,,,
224,334835,Toma Bašić,Central Midfield,"Nov 25, 1996",26,Croatia,US Salernitana 1919,"1,90m",left,"Jul 1, 2022",FC Girondins Bordeaux,€6.00m,unknown injury - Return unknown,,
225,143812,Matías Vecino,Central Midfield,"Aug 24, 1991",31,Uruguay,SS Lazio,"1,87m",right,"Jul 1, 2021",Inter Milan,€4.50m,,,
226,331401,Manuel Lazzari,Right Midfield,"Nov 29, 1993",29,Italy,SS Lazio,"1,74m",right,"Jul 1, 2023",SPAL,€7.50m,Calf injury - Return unknown,,
227,283735,Mattia Zaccagni,Left Winger,"Jun 16, 1995",28,Italy,SS Lazio,"1,77m",right,"Jul 16, 2021",Hellas Verona,€30.00m,Ankle injury - Return unknown,,
228,624942,Raúl Moro,Left Winger,"Dec 5, 2002",20,Spain,Real Valladolid CF,"1,69m",right,"Jul 1, 2023",Lazio U19,€2.50m,,,
229,873981,Diego González,Left Winger,"Jan 7, 2003",20,Paraguay,SS Lazio,"1,77m",left,"Jul 20, 2021",Celaya FC,€750k,,"Joined from Celaya FC; date: Jul 1, 2023; fee: €1.10m",
230,159372,Felipe Anderson,Right Winger,"Apr 15, 1993",30,Brazil,SS Lazio,"1,75m",right,"Aug 19, 2021",West Ham United,€15.00m,,,
231,550106,Matteo Cancellieri,Right Winger,"Feb 12, 2002",21,Italy,FC Empoli,"1,80m",left,"Jul 27, 2016",Hellas Verona,€5.00m,,,
232,241923,Lorenzo Montipò,Goalkeeper,"Feb 20, 1996",27,Italy,Hellas Verona,"1,91m",right,"Jul 1, 2022",Benevento Calcio,€4.00m,,,
233,240675,Simone Perilli,Goalkeeper,"Jan 7, 1995",28,Italy,Hellas Verona,"1,96m",right,"Aug 3, 2022",Brescia Calcio,€200k,,,
234,535881,Mattia Chiesa,Goalkeeper,"Jul 16, 2000",22,Italy,Hellas Verona,"1,90m",right,"Jul 1, 2019",GSD Ambrosiana,€100k,,"Returned after loan spell with Mantova 1911; date: Jun 30, 2023; fee: End of loan",
235,127217,Alessandro Berardi,Goalkeeper,"Jan 16, 1991",32,Italy,Hellas Verona,"1,85m",right,"Dec 14, 2018",Without Club,€50k,,,
236,709986,Giacomo Toniolo,Goalkeeper,"Apr 1, 2004",19,Italy,Hellas Verona Primavera,,right,"Aug 27, 2022",,€10k,,,
237,825481,Manuel Ravasio,Goalkeeper,"Jul 7, 2005",17,Italy,Hellas Verona Primavera,"1,85m",left,"Jan 1, 2022",,,,,
238,503075,Isak Hien,Centre-Back,"Jan 13, 1999",24,Sweden,Atalanta BC,"1,91m",right,"Sep 2, 2020",Djurgårdens IF,€6.00m,,,
239,660860,Diego Coppola,Centre-Back,"Dec 28, 2003",19,Italy,Hellas Verona,"1,93m",right,"Jul 1, 2021",Hellas Verona Primavera,€4.00m,,,
240,115763,Koray Günter,Centre-Back,"Aug 16, 1994",28,Germany,Fatih Karagümrük,"1,85m",right,"Jul 1, 2019",: Ablöse €2.40m,€3.50m,,,
241,310458,Giangiacomo Magnani,Centre-Back,"Oct 4, 1995",27,Italy,Hellas Verona,"1,92m",right,"Oct 3, 2020",US Sassuolo,€3.00m,"Yellow card suspension - until Apr 8, 2024 - Serie A - 1 matchday",,
242,248732,Paweł Dawidowicz,Centre-Back,"May 20, 1995",28,Poland,Hellas Verona,"1,89m",both,"Aug 20, 2022",SL Benfica,€3.00m,,,
243,644676,Bruno Amione,Centre-Back,"Jan 3, 2002",21,Argentina,Santos Laguna,"1,86m",left,"Jan 25, 2022",Club Atlético Belgrano,€2.70m,,"Returned after loan spell with UC Sampdoria; date: Jun 30, 2023; fee: End of loan",
244,686965,Juan Cabal,Centre-Back,"Jan 8, 2001",22,Colombia,Hellas Verona,"1,86m",left,"Jul 1, 2021",Atlético Nacional,€2.50m,,,
245,324351,Panagiotis Retsos,Centre-Back,"Aug 9, 1998",24,Greece,Olympiacos Piraeus,"1,86m",right,"Jul 13, 2022",Bayer 04 Leverkusen,€2.00m,,"Returned after loan spell with Olympiacos Piraeus; date: Jun 30, 2023; fee: End of loan",
246,163639,Federico Ceccherini,Centre-Back,"May 11, 1992",31,Italy,Fatih Karagümrük,"1,87m",right,"Jul 1, 2019",: Ablöse €3.00m,€1.50m,,,
247,567129,Josh Doig,Left-Back,"May 18, 2002",21,Scotland,US Sassuolo,"1,89m",left,"Sep 1, 2022",Hibernian FC,€8.00m,,,
248,73926,Davide Faraoni,Right-Back,"Oct 25, 1991",31,Italy,ACF Fiorentina,"1,80m",right,"Jul 1, 2022",FC Crotone,€3.00m,,,
249,324282,Fabio Depaoli,Right-Back,"Apr 24, 1997",26,Italy,UC Sampdoria,"1,82m",right,"Jan 16, 2023",UC Sampdoria,€3.00m,,,
250,631007,Filippo Terracciano,Right-Back,"Feb 8, 2003",20,Italy,AC Milan,"1,86m",right,"Sep 3, 2020",Hellas Verona Primavera,€1.50m,,,
251,338032,Deyovaisio Zeefuik,Right-Back,"Mar 11, 1998",25,Netherlands,Hertha BSC,"1,77m",right,"Jan 31, 2023",Hertha BSC,€1.20m,,,
252,157507,Adrien Tamèze,Defensive Midfield,"Feb 4, 1994",29,Cameroon,Torino FC,"1,82m",right,"Jul 1, 2022",OGC Nice,€6.00m,,,
253,325993,Oliver Abildgaard,Defensive Midfield,"Jun 10, 1996",27,Denmark,Como 1907,"1,92m",left,"Jul 1, 2022",Rubin Kazan,€4.50m,,,
254,398808,Martin Hongla,Defensive Midfield,"Mar 16, 1998",25,Cameroon,Granada CF,"1,82m",right,"Jul 20, 2019",Royal Antwerp FC,€3.00m,,"Returned after loan spell with Real Valladolid CF; date: Jun 30, 2023; fee: End of loan",
255,982267,Ibrahim Sulemana,Defensive Midfield,"May 22, 2003",20,Ghana,Cagliari Calcio,"1,80m",right,"Jul 1, 2023",Hellas Verona Primavera,€1.50m,,,
256,43848,Miguel Veloso,Defensive Midfield,"May 11, 1986",37,Portugal,Pisa Sporting Club,"1,80m",left,"Aug 12, 2021",: Ablöse free transfer,€500k,,,
257,776737,Joselito,Defensive Midfield,"Feb 9, 2004",19,Spain,Hellas Verona,"1,84m",right,"Jul 1, 2023",Hellas Verona Primavera,€75k,,"Internal transfer: Hellas Verona Primavera; date: Jul 1, 2023",
258,470794,Ivan Ilić,Central Midfield,"Mar 17, 2001",22,Serbia,Torino FC,"1,86m",left,"Aug 6, 2019",Manchester City U23,€19.00m,"Collateral ligament injury - Return expected on Apr 15, 2024","Returned after loan spell with Torino FC; date: Jun 30, 2023; fee: End of loan",
259,232418,Ondrej Duda,Central Midfield,"Dec 5, 1994",28,Slovakia,Hellas Verona,"1,80m",right,"Jul 1, 2021",1.FC Köln,€3.40m,,"Joined from 1.FC Köln; date: Jul 1, 2023; fee: €2.70m",
260,70411,Darko Lazović,Left Midfield,"Sep 15, 1990",32,Serbia,Hellas Verona,"1,81m",right,"Sep 1, 2022",: Ablöse free transfer,€2.50m,Team captain,,
261,272261,Antonín Barák,Attacking Midfield,"Dec 3, 1994",28,Czech Republic,ACF Fiorentina,"1,90m",left,"Sep 1, 2022",Udinese Calcio,€10.00m,,,
262,130360,Simone Verdi,Attacking Midfield,"Jul 12, 1992",30,Italy,Como 1907,"1,74m",both,"Jan 2, 2023",Torino FC,€4.00m,,,
263,265625,Ajdin Hrustić,Attacking Midfield,"Jul 5, 1996",26,Australia,Heracles Almelo,"1,80m",left,"Jul 22, 2022",Eintracht Frankfurt,€1.50m,,,
264,374418,Mateusz Praszelik,Attacking Midfield,"Sep 26, 2000",22,Poland,Cosenza Calcio,"1,84m",right,"Jul 2, 2023",Slask Wroclaw,€900k,,,
265,421768,Alessandro Cortinovis,Attacking Midfield,"Jan 25, 2001",22,Italy,Atalanta U23,"1,80m",right,"Jan 19, 2023",Atalanta BC,€700k,,"Returned after loan spell with Cosenza Calcio; date: Jun 29, 2023; fee: End of loan",
